"임가번호","연령별","지역별","전/겸업별","업종별","가구원수별","임지규모별","임가소득","경상소득","임가순소득","임업소득","임업외소득","이전소득","비경상소득","가계지출","소비지출","비소비지출","임가처분가능소득","임가경제잉여","임업총수입","임업경영비","겸업소득","겸업수입","겸업지출","사업외소득","사업외수입","사업외지출","재산적 수입","재산적 지출","기초_자본(순재산)","기말_자본(순재산)","연초보유","연말보유","가중치"
14472,5,34,1,1,1,4,-132560549,-132560549,-135860549,-162800049,26939500,3300000,0,76241185,61450105,14791080,-147351629,-208801734,150000000,312800049,26939500,30000000,3060500,0,0,0,0,17254720,879721300,853854500,1500000,1500000,33.75
14603,4,34,1,8,1,4,317691360,294091360,277842400,267642400,10200000,16248960,23600000,66367630,63058570,3309060,314382300,251323730,339485000,71842600,0,0,0,10200000,10200000,0,139192680,140500000,243963600,263227700,500000,3000000,17.9545454545455
14604,2,34,1,8,2,1,39348400,39348400,34848400,34848400,0,4500000,0,12166900,11739900,427000,38921400,27181500,37735000,2886600,0,0,0,0,0,0,0,0,135473300,133604200,300000,1500000,17.9545454545455
14605,5,34,1,5,1,1,42094604,35952604,26828474,23690764,3137710,9124130,6142000,29656390,28604390,1052000,41042604,12438214,32715174,9024410,-168850,391300,560150,3306560,3306560,0,0,580000,378992200,195030700,200000,3000000,20.75
14610,5,34,1,4,1,3,-780690,-780690,-8620690,-10685590,2064900,7840000,0,10748550,7648550,3100000,-3880690,-11529240,2978500,13664090,2064900,5481000,3416100,0,0,0,7000000,3300000,518411800,497651700,550000,2500000,31.6
14611,4,34,1,8,1,1,70530905,70530905,64700905,56324800,8376105,5830000,0,23506369,20788069,2718300,67812605,47024536,69770500,13445700,8376105,11500000,3123895,0,0,0,0,500000,244556000,239234900,250000,1500000,17.9545454545455
14616,3,34,3,8,1,1,34080000,34080000,33250000,-2750000,36000000,830000,0,27065306,22515306,4550000,29530000,7014694,0,2750000,0,0,0,36000000,36000000,0,0,6000000,527057800,528357800,250000,1500000,17.9545454545455
14618,5,34,2,7,1,1,63819421,60377721,50758481,7648504,43109977,9619240,3441700,19631964,17514094,2117870,61701551,44187457,15000000,7351496,38509977,63119100,24609123,4600000,4600000,0,0,2823000,597869200,578164400,300000,2500000,46
14620,5,34,2,7,1,1,37062556,37062556,29630556,8263278,21367278,7432000,0,21307240,19138720,2168520,34894036,15755316,10500000,2236722,20367278,24150000,3782722,1000000,1000000,0,900000,0,427444000,416139000,260000,2000000,46
14621,5,34,1,7,1,1,1425280,1425280,-11158300,-11158300,0,12583580,0,17140000,13790000,3350000,-1924720,-15714720,36846700,48005000,0,0,0,0,0,0,0,1400000,417344100,410509900,300000,2000000,15.7
14622,5,34,1,7,1,2,16141406,11641406,7841406,11618353,-3776947,3800000,4500000,59850947,53063447,6787500,9353906,-43709541,15900000,4281647,-3776947,1440000,5216947,0,0,0,6000000,12800000,703693200,690929300,200000,2000000,46
14623,5,34,2,7,1,1,38216710,37628710,27254082,8361545,18892537,10374628,588000,15055168,14605168,450000,37766710,23161542,9000000,638455,17192537,41470473,24277936,1700000,1700000,0,0,105000,142337800,137933000,200000,3000000,46
14625,5,34,3,7,1,1,25114995,25114995,22813375,-707820,23521195,2301620,0,44632260,39921570,4710690,20404305,-19517265,0,707820,953575,10510500,9556925,22567620,25405000,2837380,0,0,866505250,818496500,2092650,2000000,46
14626,4,34,1,6,1,1,72493442,69060182,48603852,21270867,27332985,20456330,3433260,31526726,27620452,3906274,68587168,40966716,26133473,4862606,3577627,3758652,181025,23755358,23755358,0,0,422000,429240800,413217200,300000,3000000,43.1666666666667
14629,4,34,2,5,1,1,68504930,63770784,52490964,25096876,27394088,11279820,4734146,39671104,30538924,9132180,59372750,28833826,52647000,27550124,17208380,25706800,8498420,10185708,10185708,0,3300000,0,767153908,734269500,2448708,3000000,29.8888888888889
14630,4,34,2,1,1,3,32822414,32822414,9325604,36871230,-27545626,23496810,0,25290016,21782414,3507602,29314812,7532398,71103417,34232187,-27545626,39380980,66926606,0,0,0,77557000,37072770,843021242,864495800,1722942,1000000,35.4
14631,3,34,3,3,3,2,187523847,170655297,147249167,-3346587,150595754,23406130,16868550,89549125,82949136,6599989,180923858,97974722,53522036,56868623,141281334,222664429,81383095,9314420,9314420,0,164174880,400094303,1390351700,1439860000,5700000,5000000,63.4705882352941
14632,5,34,2,1,1,2,34963714,32688914,17846744,9046775,8799969,14842170,2274800,27340600,26344150,996450,33967264,7623114,12766000,3719225,4814286,7054500,2240214,3985683,3985683,0,200000,1720000,520578500,505532100,9000000,1000000,85.6666666666667
14633,4,34,2,3,2,1,58384860,58384860,44592920,25000850,19592070,13791940,0,53254374,45358294,7896080,50488780,5130486,36000000,10999150,13802070,15423750,1621680,5790000,6000000,210000,0,0,409232900,385494100,3500000,2000000,24.625
14634,4,34,2,1,1,4,54381648,54270752,33817617,22371767,11445850,20453135,110896,24623083,23238447,1384636,52997012,29758565,65147700,42775933,11445850,14624005,3178155,0,0,0,0,0,1020704928,992698900,1629428,70000,35.4
14635,5,34,2,1,1,3,-6255010,-6255010,-10015010,-9717010,-298000,3760000,0,41102576,41102576,0,-6255010,-47357586,70000000,79717010,-298000,0,298000,0,0,0,0,0,1028833420,995297600,1703920,1000000,35.4
14636,5,34,3,5,1,2,17366316.3333333,14882983,-32711.9999999995,-3002824.66666667,2970112.66666667,14915695,2483333.33333333,17158080.6666667,14686970.8333333,2471109.83333333,14895206.5,208235.666666666,960917,3963741.66666667,1234692.66666667,1993102.33333333,758409.666666667,1735420,1735420,0,5162463.16666667,374166.666666667,269636563.166667,261850900,3000000,1500000,29.8888888888889
14637,4,34,3,5,1,1,73652444,71190064,58053374,1739965,56313409,13136690,2462380,49942040,45244820,4697220,68955224,23710404,5544400,3804435,52358539,87779000,35420461,3954870,3954870,0,61727920,56052470,629957720,518035800,7000000,3000000,29.8888888888889
14638,4,34,2,3,1,1,12272721,12272721,4440441,7497645,-3057204,7832280,0,22455064,19751714,2703350,9569371,-10182343,9318500,1820855,-3057204,0,3057204,0,0,0,0,0,347558700,342701900,3000000,5000000,24.625
14639,4,34,3,2,1,1,56425698,56425698,45096998,-2159580,47256578,11328700,0,46755584,44191344,2564240,53861458,9670114,8138960,10298540,43278578,66777000,23498422,3978000,3978000,0,35255940,2750000,582065000,515519800,5000000,5000000,91.4
14641,4,34,1,6,2,1,-41882678,-41882678,-45212678,-54884923,9672245,3330000,0,24758490,24277850,480640,-42363318,-66641168,14190260,69075183,-1327755,0,1327755,11000000,11000000,0,0,2200000,515590300,481142000,100000,100000,23.5714285714286
14642,5,34,2,3,1,1,-22116441,-22116441,-27136441,-30391001,3254560,5020000,0,28644797,24786657,3858140,-25974581,-50761238,0,30391001,3254560,8093150,4838590,0,0,0,0,1000000,430693400,391815600,5000000,1000000,24.625
14643,5,34,3,1,1,1,43424338,42610014,30673136,8416170,22256966,11936878,814324,43020214,41590594,1429620,41994718,404124,11380360,2964190,22235966,33287221,11051255,21000,21000,0,0,50000,467548079,446885000,1569979,1000000,85.6666666666667
14645,4,34,2,3,2,2,17320550,16838990,6599010,-6264736,12863746,10239980,481560,37691706,34358596,3333110,13987440,-20371156,11662928,17927664,7762107,11687450,3925343,5101639,5101639,0,0,3517700,821852636,843520000,1606636,110000,24.625
14647,5,34,2,5,1,3,7907970,7907970,27970,2669440,-2641470,7880000,0,35453460,33210800,2242660,5665310,-27545490,23849800,21180360,-2641470,552000,3193470,0,0,0,3300000,8650000,300578100,282905200,1000000,60000,29.8888888888889
14648,4,34,2,1,1,2,197700532,196000532,192000532,139983540,52016992,4000000,1700000,47392578,38378618,9013960,188686572,150307954,161226000,21242460,12335232,13428832,1093600,39681760,39681760,0,167810,3067490,629131800,573913800,2500000,180000,35.4
14650,5,34,2,5,1,1,21381099,21181099,1704043,2126321,-422278,19477056,200000,30970177,27107767,3862410,17518689,-9589078,9246391,7120070,-492278,2011500,2503778,70000,70000,0,0,0,614389774,601105900,2246374,100000,29.8888888888889
14651,5,34,2,3,1,2,11083027,11083027,-2013843,4295351,-6309194,13096870,0,21189418,20574418,615000,10468027,-10106391,15000000,10704649,-8739194,0,8739194,2430000,2430000,0,1788003,0,431559913,406137100,2216610,360000,24.625
14653,4,34,2,5,2,3,109261378,109261378,74432578,65293988,9138590,34828800,0,48277690,33509180,14768510,94492868,60983688,89850000,24556012,9138590,9223960,85370,0,0,0,1717000,18027370,664616200,674722500,2308270,3000000,20.75
14654,4,34,2,5,1,1,49085802,49085802,30465182,15427680,15037502,18620620,0,41877760,39592310,2285450,46800352,7208042,47650000,32222320,15037502,17292000,2254498,0,0,0,0,0,1227601030,1222112600,1307830,1000000,29.8888888888889
14655,4,34,2,5,1,2,83262828,83262828,71313268,84836110,-13522842,11949560,0,18949970,16573810,2376160,80886668,64312858,100000000,15163890,-13522842,576000,14098842,0,0,0,0,8702400,624429992,593272100,1722992,0,20.75
14656,4,34,1,5,1,1,88628365,48581025,34863625,38529850,-3666225,13717400,40047340,49408412,48142462,1265950,87362415,39219953,159664800,121134950,-3666225,0,3666225,0,0,0,260000,20781000,481171443,389273900,1246743,500000,20.75
14657,4,34,2,3,1,1,12346930,12346930,10569430,12379210,-1809780,1777500,0,19475314,16260724,3214590,9132340,-7128384,21280000,8900790,-1809780,0,1809780,0,0,0,0,19000000,222465234,229974000,2226334,100000,24.625
14658,4,34,2,3,1,1,43610687,43610687,29699327,23074700,6624627,13911360,0,13384260,11296560,2087700,41522987,30226427,25056100,1981400,6624627,8840200,2215573,0,0,0,2500000,0,315244850,297337000,1586050,1000000,24.625
14659,3,34,1,6,1,1,36693940,36693940,36693940,36713940,-20000,0,0,75735780,38714390,37021390,-327450,-39041840,76134300,39420360,-20000,0,20000,0,0,0,0,2365000,235968026,198216800,2332026,3000000,23.3
14660,3,34,1,6,1,1,-58895360,-58895360,-58895360,-58885360,-10000,0,0,66740210,56487610,10252600,-69147960,-125635570,128919340,187804700,-10000,0,10000,0,0,0,0,1010000,870120650,765509900,2060650,2000000,23.3
14661,4,34,2,3,1,2,86277759,85840759,57472439,46540295,10932144,28368320,437000,21881403,17991593,3889810,82387949,64396356,80222450,33682155,10932144,35340680,24408536,0,0,0,17500000,11350000,754414045,692395800,2311045,2500000,24.625
14662,5,34,3,3,1,2,23966672,20586672,8527872,3188100,5339772,12058800,3380000,22038320,18935870,3102450,20864222,1928352,4560000,1371900,4160772,6823550,2662778,1179000,1179000,0,0,1700000,271729800,269236400,2000000,2000000,63.4705882352941
14663,5,34,2,3,1,2,31810022,31810022,25186322,26265672,-1079350,6623700,0,8606230,8606230,0,31810022,23203792,36960000,10694328,-1079350,0,1079350,0,0,0,64160,10000000,336016020,339017100,2099160,100000,24.625
14664,4,34,2,3,1,4,70129051,65029051,48963051,41487135,7475916,16066000,5100000,37131760,31913750,5218010,64911041,32997291,56355900,14868765,7475916,35008000,27532084,0,0,0,0,18010000,1072908670,1029925700,1512470,600000,24.625
14665,5,34,2,3,1,1,49296935,49296935,33222065,24941700,8280365,16074870,0,10346250,9183250,1163000,48133935,38950685,29193700,4252000,8280365,10246500,1966135,0,0,0,0,200000,177598525,184619300,2240325,2000000,24.625
14666,5,34,2,3,1,2,42258458,40507991,25980790,5763270,20217520,14527201,1750467,11734210,10662360,1071850,41186608,30524248,7238300,1475030,19866520,20835910,969390,351000,351000,0,13588157,17040000,249491818,232159600,1496161,200000,63.4705882352941
14667,5,34,1,3,1,1,20582850,20582850,3981850,4930740,-948890,16601000,0,18337507,17848767,488740,20094110,2245343,6700000,1769260,-948890,0,948890,0,0,0,0,1100000,245073252,237215700,1586852,1500000,24.625
14668,5,34,2,5,1,1,21186090,21124050,8553550,-4738050,13291600,12570500,62040,36149870,34585630,1564240,19621850,-14963780,14380000,19118050,-1158400,0,1158400,14450000,14450000,0,320000,1610000,166312780,145462100,2543480,150000,20.75
14669,5,34,2,3,1,1,42792370,33792370,19811990,4821910,14990080,13980380,9000000,39701130,39336130,365000,42427370,3091240,8000000,3178090,1790080,4025000,2234920,13200000,13200000,0,0,4679000,432100190,426154700,2009790,1000000,24.625
14670,4,34,2,3,1,1,76108050,61425082,25241772,2115217,23126555,36183310,14682968,36762481,27432641,9329840,66778210,39345569,13261100,11145883,8588555,18409700,9821145,14538000,14538000,0,1400000,3007850,884790951,878543900,1649701,4000000,24.625
14672,5,34,2,5,1,1,18603072,14602042,1773192,-145007,1918199,12828850,4001030,25157965,23424395,1733570,16869502,-6554893,2271274,2416281,1918199,3423374,1505175,0,0,0,6630000,1200000,362811064,343424200,2426664,2000000,20.75
14673,4,34,2,2,2,1,52268519,25639151,17585071,4365480,13219591,8054080,26629368,42358594,35746488,6612106,45656413,9909925,6492860,2127380,8148802,16184607,8035805,5070789,5070789,0,15945432,14673779,332363194,304929700,2415030,200000,91.4
14676,5,34,3,3,1,1,47419157,47419157,30045997,3060650,26985347,17373160,0,25800653,23828763,1971890,45447267,21618504,5470000,2409350,14956965,34727360,19770395,12028382,12028382,0,0,650000,442200100,424059800,1050000,1580000,63.4705882352941
14677,4,34,3,3,1,3,1106655,183655,-7522015,-3920950,-3601065,7705670,923000,25043930,18765530,6278400,-5171745,-23937275,12829580,16750530,-4001065,2982270,6983335,400000,400000,0,13300000,2900000,569324400,546945400,30000,1150000,63.4705882352941
14678,5,34,3,3,1,2,8786524,8786524,3227704,3960440,-732736,5558820,0,11108792,10039332,1069460,7717064,-2322268,7849200,3888760,-1838956,1418560,3257516,1106220,1106220,0,3278360,128360,437852300,424512400,350000,1500000,63.4705882352941
14681,4,34,2,3,1,1,-49201383,-49410383,-50210383,-17441160,-32769223,800000,209000,33391708,29349413,4042295,-53243678,-82593091,40000000,57441160,-32769223,0,32769223,0,0,0,0,14240000,807610000,748096000,300000,1380000,24.625
14682,4,34,3,3,1,1,-17647770,-17947770,-23652770,-17814850,-5837920,5705000,300000,38409180,27773480,10635700,-28283470,-56056950,4760000,22574850,-5987920,19763700,25751620,150000,150000,0,0,11915000,519523100,513648200,1500000,1500000,63.4705882352941
14684,3,34,3,3,4,1,124723681,124723681,121698681,3168450,118530231,3025000,0,50548885,47317915,3230970,121492711,74174796,11024400,7855950,117270231,167570108,50299877,1260000,1260000,0,17353370,29700000,225574400,214296400,360000,1380000,24.625
14685,4,34,3,8,2,3,121924547,121924547,99788307,9849050,89939257,22136240,0,48570472,41957272,6613200,115311347,73354075,21450000,11600950,89939257,97980000,8040743,0,0,0,258000,8430000,700499700,695452100,870000,1330000,88.2826086956522
14686,4,34,3,5,1,1,19759890,19759890,12909890,8607865,4302025,6850000,0,22555480,18789010,3766470,15993420,-2795590,19500000,10892135,4302025,12703520,8401495,0,0,0,0,0,297887800,283795600,523000,1350000,146
14687,4,34,2,3,2,5,107279805,107279805,73279805,78518630,-5238825,34000000,0,41104640,35906140,5198500,102081305,66175165,299028000,220509370,-5238825,6382575,11621400,0,0,0,0,13870000,2873798000,3071632100,1500000,1000000,24.625
14688,5,34,2,8,1,1,26844325,24844325,17994325,19267200,-1272875,6850000,2000000,31008640,24138640,6870000,19974325,-4164315,26142500,6875300,-1272875,0,1272875,0,0,0,0,20000,335737600,332148800,560000,1450000,30.1282051282051
14691,3,34,2,3,2,2,40590140,38513250,30284050,1839583,28444467,8229200,2076890,67026042,45580927,21445115,19145025,-26435902,16387550,14547967,-365203,437000,802203,28809670,28809670,0,18309676,46500000,374096976,348676900,350000,1300000,24.625
14692,5,34,3,3,1,1,45421040,45421040,29300120,7745000,21555120,16120920,0,12475388,11869388,606000,44815040,32945652,9975100,2230100,13055120,15995020,2939900,8500000,8500000,0,574000,0,438812300,425344600,1500000,1220000,63.4705882352941
14693,5,34,2,3,1,2,5768530,5768530,2172530,3779600,-1607070,3596000,0,27734146,25283476,2450670,3317860,-21965616,5000000,1220400,-1607070,0,1607070,0,0,0,0,30000,326546500,322450000,1215000,710000,24.625
14695,4,34,3,3,1,1,20499081,12127745,-5727775,-7815370,2087595,17855520,8371336,23130273,21316373,1813900,18685181,-2631192,0,7815370,77595,3040000,2962405,2010000,2010000,0,0,5700000,294157700,287068800,850000,500000,24.625
14697,5,34,3,8,1,2,22534812,18534812,9132614,2241650,6890964,9402198,4000000,18423290,14638480,3784810,18750002,4111522,6140400,3898750,4190964,6773874,2582910,2700000,2700000,0,0,300000,203787400,197305200,420000,150000,30.1282051282051
14699,4,34,3,8,1,1,13999907,12399907,4872027,2792332,2079695,7527880,1600000,27052211,26263211,789000,13210907,-13052304,8335492,5543160,-620305,239472,859777,2700000,2700000,0,5200000,700000,36780300,74967600,220000,1250000,30.1282051282051
14702,5,40,3,1,1,2,29367131,29367131,3720511,-389976,4110487,25646620,0,35070531,28551561,6518970,22848161,-5703400,0,389976,4110487,9014238,4903751,0,0,0,0,500000,4459252600,4452172700,2000000,2000000,336
14703,5,40,3,2,1,1,47253776,44153776,31912176,-1450160,33362336,12241600,3100000,20077900,19372970,704930,46548846,27175876,0,1450160,33244136,44440650,11196514,118200,118200,0,0,1300000,135093300,102188400,2000000,2000000,268
14706,4,34,3,3,1,2,46554210,46414210,30729030,18530360,12198670,15685180,140000,28702560,20982560,7720000,38834210,17851650,26120000,7589640,12198670,23595450,11396780,0,0,0,0,5400000,800865300,754769100,2000000,1000000,63.4705882352941
14707,4,34,3,8,1,1,-2776073,-7336173,-17656813,-12669680,-4987133,10320640,4560100,10717210,9877320,839890,-3615963,-13493283,2343000,15012680,-4987133,16002276,20989409,0,0,0,26410100,0,459531800,391108900,2000000,2000000,45.75
14708,4,40,2,3,2,3,162850170,162850170,155850170,55852410,99997760,7000000,0,78913350,60569150,18344200,144505970,83936820,162618300,106765890,99997760,105248210,5250450,0,0,0,0,3150000,2092558500,2026753400,3000000,3000000,33
14710,5,34,3,3,1,1,21953878,19996462,6322032,-12322340,18644372,13674430,1957416,17151875,16394585,757290,21196588,4802003,6745100,19067440,18011173,31156055,13144882,633199,633199,0,0,300000,361065000,322473500,2000000,204000,63.4705882352941
14713,4,34,3,3,1,1,77634602,77634602,64477582,39928210,24549372,13157020,0,16617697,15730307,887390,76747212,61016905,47793700,7865490,24039372,33519265,9479893,510000,510000,0,3640000,27071650,519701900,484640900,2000000,150000,63.4705882352941
14715,5,34,3,2,1,1,55594950,36037030,3433430,-951270,4384700,32603600,19557920,57187646,54923536,2264110,53330840,-1592696,2006000,2957270,-215300,1050000,1265300,4600000,4600000,0,2063063,440000,928917163,910649500,2100000,20000,91.4
14718,4,34,2,3,1,1,131457711,89604193,61297973,51505584,9792389,28306220,41853518,71290169,64024776,7265393,124192318,60167542,84884748,33379164,-3707210,5507400,9214610,13499599,13499599,0,6200000,23569260,342110100,323544300,550000,2300000,63.4705882352941
14720,5,34,1,4,1,1,62762020,54462020,36822020,2093010,34729010,17640000,8300000,30965850,29524950,1440900,61321120,31796170,15607050,13514040,33504010,41332630,7828620,1225000,1225000,0,0,0,341517300,316511600,400000,2000000,31.6
14721,5,34,2,3,1,3,3907404.16666667,2841316.66666667,-10693093.8333333,-11885911.2708333,1192817.4375,13534410.5,1066087.5,22434341.375,20866558.625,1567782.75,2339621.41666667,-18526937.2083333,9358815,21244726.2708333,14692.4375000005,3448469.16666667,3433776.72916667,1178125,1178125,0,357127.083333333,5093704.29166667,553018558.333333,550830700,2138000,2000000,24.625
14722,4,40,3,5,2,1,32126658,32126658,32126658,6748000,25378658,0,0,33767394,27541884,6225510,25901148,-1640736,9800000,3052000,25378658,38270000,12891342,0,0,0,0,7750000,936324800,916295700,2670000,200000,47.8333333333333
14723,3,40,3,5,3,4,46101355,46101355,46101355,3365840,42735515,0,0,30233241,22761711,7471530,38629825,15868114,3682000,316160,-249925,0,249925,42985440,42985440,0,0,0,1259051000,1245229100,1500000,1000000,47.8333333333333
14724,4,40,3,5,2,1,35240480,35240480,28753040,580040,28173000,6487440,0,52287420,46545820,5741600,29498880,-17046940,3220000,2639960,23973000,24920000,947000,4200000,4200000,0,0,1890000,600105200,563727400,2000000,170000,47.8333333333333
14726,3,34,2,1,3,5,57756681,50538381,39955911,49263392,-9307481,10582470,7218300,99981443,81707409,18274034,39482647,-42224762,96689905,47426513,-10348816,43610120,53958936,1041335,1041335,0,3642000,10343390,1236580400,1186278400,1000000,100000,35.4
14728,5,34,2,1,1,2,2099696,2099696,-1207804,2034330,-3242134,3307500,0,5572200,5462200,110000,1989696,-3472504,3500000,1465670,-3242134,0,3242134,0,0,0,0,0,297460600,274853500,5000000,1000000,85.6666666666667
14729,2,40,3,3,5,3,39781222,39781222,39781222,-21494350,61275572,0,0,123523092,75627476,47895616,-8114394,-83741870,5000000,26494350,-544428,0,544428,61820000,61820000,0,0,170000,3154285000,3108093900,2200000,130000,17.6666666666667
14730,4,40,3,3,1,1,79922696,78522696,62149656,5924951,56224705,16373040,1400000,36421091,33884481,2536610,77386086,43501605,9754891,3829940,43334605,55800610,12466005,12890100,12890100,0,0,23220000,870797600,872447800,2500000,2000000,17.6666666666667
14732,5,34,3,6,1,1,3325404,-6474596,-26334456,-45443047,19108591,19859860,9800000,28698956,24769725,3929231,-603827,-25373552,21421750,66864797,18758591,26728410,7969819,350000,350000,0,15000000,4000000,692336900,728460600,120000,500000,23.5714285714286
14736,4,34,3,3,2,1,63252967,63252967,57250847,47165162,10085685,6002120,0,46358408,43161408,3197000,60055967,16894559,60244442,13079280,10085685,17250000,7164315,0,0,0,2100000,37606717,484215600,456844400,5000000,1000000,24.625
14738,3,34,3,5,4,2,64593550,64593550,62693550,44117300,18576250,1900000,0,24818840,21887940,2930900,61662650,39774710,84200000,40082700,9556250,10677500,1121250,9020000,9020000,0,0,0,770970100,759831600,300000,1100000,29.8888888888889
14739,4,34,2,6,2,2,-106814133,-106814133,-106814133,-80925036,-25889097,0,0,38127312,31611964,6515348,-113329481,-144941445,36525500,117450536,-25889097,1127000,27016097,0,0,0,0,0,530810000,463856200,3000000,2000000,23.3
14740,4,34,3,3,1,1,58131175,50626095,32417150,15096438,17320712,18208945,7505080,40818546,31983836,8834710,49296465,17312629,101876188,86779750,-1969448,8133577,10103025,19290160,19290160,0,5073635,5649000,404202335,361068200,2300000,2000000,63.4705882352941
14742,2,40,3,7,3,1,-1962340,-2647340,-2647340,-12415600,9768260,0,685000,16684695,16154695,530000,-2492340,-18647035,3490000,15905600,-534790,0,534790,10303050,10303050,0,0,0,288812200,269691300,1700000,800000,103.142857142857
14744,3,34,2,3,3,2,30778061,30778061,29478061,25976176,3501885,1300000,0,39892557,33898455,5994102,24783959,-9114496,30627001,4650825,3501885,4176150,674265,0,0,0,0,6900000,562921200,547600800,1000000,4000000,24.625
14745,3,34,3,6,1,3,50570559,49928159,47203330,-18473903,65677233,2724829,642400,50310336,44186882,6123454,44447105,260223,43178005,61651908,65577233,83004194,17426961,100000,100000,0,100000,6960000,222098200,140665400,0,100000,22.4444444444444
14747,5,34,1,8,1,1,44337450,737450,-3762550,-2679800,-1082750,4500000,43600000,44396650,42396650,2000000,42337450,-59200,17250000,19929800,-1082750,0,1082750,0,0,0,35700000,0,183051700,175121800,5000000,5000000,93.9411764705882
14748,4,34,3,8,1,1,-16787205,-16787205,-17087205,-5789050,-11298155,300000,0,23584180,20995180,2589000,-19376205,-40371385,0,5789050,-11298155,1402500,12700655,0,0,0,0,1870000,340345200,327658500,3000000,3000000,24.5
14749,4,34,3,8,1,2,54507528,52467528,46095198,720000,45375198,6372330,2040000,26063925,21663925,4400000,50107528,28443603,3450000,2730000,25375198,46428750,21053552,20000000,20000000,0,10000000,0,302579000,290462400,5000000,5000000,24.5
14750,5,34,3,8,1,1,14515050,13415050,5135050,2158000,2977050,8280000,1100000,9220500,9170500,50000,14465050,5294550,2200000,42000,2977050,3795000,817950,0,0,0,0,0,92381800,90266800,5000000,5000000,88.2826086956522
14751,5,34,1,5,1,1,25160610,25160610,25160610,-790000,25950610,0,0,17568030,16628830,939200,24221410,7592580,24000,814000,3150610,3450000,299390,22800000,22800000,0,0,0,143844200,135845200,78000,78000,146
14752,4,34,1,4,2,1,137473901,133276757,116588937,70971661,45617276,16687820,4197144,27080553,24372823,2707730,134766171,110393348,87490743,16519082,39837276,54621550,14784274,5780000,5780000,0,485330,12000000,467274630,492031600,300000,300000,31.6
14753,5,34,2,4,1,1,21378846,21378846,12011766,10281150,1730616,9367080,0,18633094,17006094,1627000,19751846,2745752,13012750,2731600,1730616,3588000,1857384,0,0,0,0,0,93137000,101933700,4000000,4000000,31.6
14754,5,34,1,4,1,1,10741533,10741533,4398453,2611880,1786573,6343080,0,18048934,17217464,831470,9910063,-7307401,7308250,4696370,1786573,8264950,6478377,0,0,0,20000000,10400000,384441900,363089400,5000000,5000000,31.6
14755,5,34,2,1,1,3,176015496,171600614,124044904,102834769,21210135,47555710,4414882,51566915,49757812,1809103,174206393,124448581,384881942,282047173,20853330,80380938,59527608,356805,356805,0,1080000,3550000,598119800,574862500,500000,500000,33.75
14756,5,34,1,5,1,1,-29150518,-29416518,-34325568,-33281764,-1043804,4909050,266000,29115010,25922200,3192810,-32343328,-58265528,13940000,47221764,-1396225,609500,2005725,352421,352421,0,0,350000,838580000,783788300,300000,2500000,20.75
14757,5,34,2,5,1,1,54669344,51156848,9727838,2676276,7051562,41429010,3512496,45453192,32906351,12546841,42122503,9216152,6180708,3504432,-1834828,919186,2754014,8886390,8886390,0,21927466,280000,206432766,192934700,350000,3000000,146
14759,5,34,3,5,1,1,-4013520,-4013520,-10510100,-13149990,2639890,6496580,0,22096140,21416140,680000,-4693520,-26109660,1496500,14646490,2099890,28750000,26650110,540000,540000,0,0,1400000,153442100,126762800,230000,230000,20.75
14760,2,34,3,3,1,2,33593740,33593740,32393740,-1161000,33554740,1200000,0,33911550,27464490,6447060,27146680,-317810,0,1161000,0,0,0,33554740,33554740,0,0,280000,125555700,125835700,100000,100000,63.4705882352941
14761,4,34,1,6,1,1,44258128,44258128,9292058,8923538,368520,34966070,0,24206398,17238928,6967470,37290658,20051730,153137522,144213984,298520,448500,149980,70000,70000,0,0,15200000,1136339500,969622500,5000000,5000000,23.5714285714286
14763,4,34,2,5,1,1,387808240,387806020,387806020,380352395,7453625,0,2220,38497710,37567710,930000,386878240,349310530,433899300,53546905,7453625,14372000,6918375,0,0,0,0,382080000,807099300,976804400,750000,750000,20.75
14764,4,34,2,3,1,1,40702755,40702755,35802755,14890300,20912455,4900000,0,10125580,9605700,519880,40182875,30577175,16000000,1109700,20912455,23140000,2227545,0,0,0,0,2000000,356485800,333851100,5000000,5000000,24.625
14765,4,34,1,3,1,1,38328070,38328070,28276270,13699035,14577235,10051800,0,52097782,46259272,5838510,32489560,-13769712,29358000,15658965,-422765,0,422765,15000000,15000000,0,0,0,442902100,416061100,2000000,2000000,24.625
14766,4,34,2,3,1,1,64222370,61016528,30895419,17189002,13706417,30121109,3205842,24882906,21039956,3842950,60379420,39339464,32380000,15190998,6990198,13814180,6823982,6716219,6716219,0,4676758,14440000,328636558,332270100,1500000,1500000,24.625
14767,3,34,2,5,2,1,530647600,530647600,530647600,446675600,83972000,0,0,48398020,44274520,4123500,526524100,482249580,636000000,189324400,83972000,94300000,10328000,0,0,0,0,24000000,1033674100,1012687500,350000,350000,20.75
14768,4,34,3,3,1,1,32837959,32837959,26668959,-487926,27156885,6169000,0,21408240,19790840,1617400,31220559,11429719,5000000,5487926,-143115,1740000,1883115,27300000,27300000,0,0,12000000,316183700,315923800,3500000,3500000,24.625
14770,5,34,3,3,1,2,49879550,41679550,23839550,7558050,16281500,17840000,8200000,53158910,49040810,4118100,45761450,-3279360,17700000,10141950,16281500,35960000,19678500,0,0,0,46300000,1400000,789634800,753368700,500000,500000,24.625
