"조성비","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","골목본수_계","농약비_만본당","수도광열비_만본당","제재료비_만본당","소농구비_만본당","수선비_만본당","임차료_만본당","위탁영농비_만본당","기타비용_만본당","기계_감가상각비_만본당","시설물_감가상각비_만본당","감가상각비_만본당","자동차비_만본당","자가토지용역비_만본당","임차토지용역비_만본당","토지용역비_만본당","자가노동비_만본당","고용노동비_만본당","급식물비_만본당","노동비_만본당","경영비","고정자본용역비_만본당","유동자본용역비_만본당","자본용역비_만본당","생표고_소계 수량_만본당","건표고_소계(생표고 기준) 수량_만본당","총 생산량(생표고 기준)_만본당","생표고_소계(생표고 기준) 평가액_만본당","건표고_소계(생표고 기준) 평가액_만본당","총 평가액(생표고 기준)_만본당","부산물 생산량_만본당","총 노동시간_보통자가_만본당","총 노동시간_보통자가_남_만본당","총 노동시간_보통자가_여_만본당","총 노동시간_보통고용_만본당","총 노동시간_보통고용_남_만본당","총 노동시간_보통고용_여_만본당","총 노동시간_특수자가_만본당","총 노동시간_특수고용_만본당","총 노동시간_합계_만본당","간벌_시간_만본당","건조_시간_만본당","경운_시간_만본당","관수(살수)_시간_만본당","두둑_시간_만본당","멀칭_시간_만본당","배수로 정비 및 관리_시간_만본당","병해충방제_시간_만본당","보식작업_시간_만본당","선별_시간_만본당","수확 및 운반_시간_만본당","시비_시간_만본당","시설물 보수_시간_만본당","식재(조림)_시간_만본당","열매솎기(적과)_시간_만본당","인공교배 또는 수정_시간_만본당","재배지 정리_시간_만본당","전정_시간_만본당","접목 및 관리_시간_만본당","정지_시간_만본당","제초_시간_만본당","종묘 이식_시간_만본당","차광막 설치_시간_만본당","채종_시간_만본당","꽃눈솎기(적뢰)_시간_만본당","출하_시간_만본당","지주세우기_시간_만본당","일반관리_시간_만본당","파종_시간_만본당","표고목 눕히기_시간_만본당","표고목 뒤집기_시간_만본당","표고목 벌채_시간_만본당","표고목 세우기_시간_만본당","표고목 폐기_시간_만본당","버섯발생작업_시간_만본당","재배장 소독_시간_만본당","종균접종_시간_만본당","천공작업_시간_만본당","표고세척_시간_만본당","기타_시간_만본당","내급비","소득","직접생산비","간접생산비","생산비 합계_만본당","순수익","가중치"
16308065,0.3,0,0.3,0,0,0,0,0,0,0,0.3,0,0.3,0,0,5000,0,1285200,0,0,0,0,0,1352400,41333.3333333333,0,41333.3333333333,918000,0,435600,435600,9167808,0,0,9167808,20340598.3333333,98747.7333333333,155241.1152,253988.848533333,0,8682.24,8682.24,0,75943553.28,75943553.28,0,624,624,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,148,0,124,0,0,0,0,0,0,0,9421796.84853333,55602954.9466667,29072806.3333333,689588.848533333,29762395.1818667,46181158.0981333,14.2
16308065,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,25000,449873.684210526,474873.684210526,0,907500,0,907500,4128808.33333333,0,0,4128808.33333333,16782938.6842105,323823.871578947,54293.8295833333,378117.701162281,810,0,810,8202333.33333333,0,8202333.33333333,0,323.333333333333,193.333333333333,130,0,0,0,0,0,323.333333333333,0,0,0,0,0,0,0,0,0,33.3333333333333,110,0,0,0,0,0,0,0,0,0,43.3333333333333,0,0,0,0,3.33333333333333,0,0,0,0,0,133.333333333333,0,0,0,0,0,0,0,0,5414426.03449561,-8580605.35087719,20911747.0175439,1285617.70116228,22197364.7187061,-13995031.3853728,11.2
16308065,0.33,0,0,0,0.33,0.33,0,0,0,0.33,0,0,0,0,0,5000,0,0,0,0,0,0,0,230000,65700,0,65700,1080000,1089000,0,1089000,3385702,0,0,3385702,17683765,131065.524,47546.4813,178612.0053,408,4184.04,4592.04,3631200,36597797.88,40228997.88,0,274,136,138,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4653314.0053,22545232.88,21069467,1267612.0053,22337079.0053,17891918.8747,14.0909090909091
16308065,0.34,0,0.34,0,0,0.23,0,0.23,0,0,0.11,0,0.11,0,0,7500,0,265440,0,0,0,0,0,0,67388.8888888889,32640,100028.888888889,204000,217800,108900,326700,6005921.33333333,266666.666666667,17333.3333333333,6289921.33333333,17253837.4479231,74707.8238333333,86203.0015333333,160910.825366667,128,2313.36,2441.36,659200,20234959.92,20894159.92,0,470.666666666667,272,198.666666666667,21.3333333333333,21.3333333333333,0,0,0,492,0,0,0,8,0,0,0,0,0,42.6666666666667,254.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.666666666667,0,0,0,0,0,0,0,6401228.59966575,3640322.47207686,23167455.2222222,487610.825366667,23655066.0475889,-2760906.12758889,14.2
16308065,0.34,0.1,0.24,0,0,0.34,0.1,0.24,0,0,0,0,0,0,0,8000,0,144787.5,0,0,0,0,0,0,310687.5,65789.4736842105,376476.973684211,22500,1237501.25,0,1237501.25,4054387.5,0,0,4054387.5,16851829.4736842,88025.6847368421,55219.15125,143244.835986842,15,3935.925,3950.925,131205,34427535.975,34558740.975,0,255,255,0,0,0,0,17.5,0,272.5,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,25,0,2.5,0,0,0,0,5,0,0,0,0,91.25,0,0,0,0,0,0,0,5435133.58598684,17706911.5013158,20906216.9736842,1380746.08598684,22286963.0596711,12271777.9153289,7.39285714285714
16308065,0.4,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0.4,0,6000,0,813960,0,0,23333.3333333333,0,0,134166.666666667,166875,79333.3333333333,246208.333333333,1125000,0,1089000,1089000,2968728.33333333,0,0,2968728.33333333,19739733.3333333,236608.443125,51813.4765833333,288421.919708333,508.333333333333,5152.7,5661.03333333333,4524166.66666667,45070666.9,49594833.5666667,0,240,118.333333333333,121.666666666667,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3257150.25304167,29855100.2333333,21619461.6666667,1377421.91970833,22996883.586375,26597949.9802917,14.0909090909091
16308065,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,5000,0,771840,0,0,0,0,0,0,105583.333333333,2203200,2308783.33333333,1020000,108900,0,108900,11684500,4000000,0,15684500,24408688.3333333,356347.5105,216400.871,572748.3815,0,2856,2856,0,24981432,24981432,0,858,650,208,320,160,160,0,0,1178,0,160,0,12,0,0,0,0,0,104,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12366148.3815,572743.666666668,36093188.3333333,681648.3815,36774836.7148333,-11793404.7148333,14.2
16308065,0.48,0,0,0.48,0,0.48,0,0,0.48,0,0,0,0,0,0,30000,0,118260,0,0,0,0,0,0,68750,20000,88750,168000,18150,0,18150,413658,0,0,413658,16683075,53342.64625,6994.7217,60337.36795,80,997.22,1077.22,604140,8722683.34,9326823.34,0,28.3333333333333,28.3333333333333,0,0,0,0,0,0,28.3333333333333,0,0,0,0,0,0,0,0,0,5.33333333333333,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492145.36795,-7356251.66,17096733,78487.36795,17175220.36795,-7848397.02795,7.39285714285714
16308065,0.48,0,0.48,0,0,0,0,0,0,0,0.48,0,0.48,0,0,7500,0,33600,0,0,0,0,0,85253.3333333333,19600,0,19600,360000,0,1306800,1306800,3329048,0,0,3329048,18113318.3333333,52866.156,45339.9025333333,98206.0585333333,1661.33333333333,0,1661.33333333333,7683466.66666667,0,7683466.66666667,0,245.333333333333,189.333333333333,56,0,0,0,0,0,245.333333333333,0,0,0,5.33333333333333,0,0,0,0,0,18.6666666666667,137.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,3427254.05853333,-10429851.6666667,20135566.3333333,1405006.05853333,21540572.3918667,-13857105.7252,14.2
16308065,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0,0,0,0,11200,0,696214.285714286,0,0,0,0,0,23616.0714285714,287223.214285714,64571.4285714286,351794.642857143,251116.071428571,106071.428571429,0,106071.428571429,3070673.21428571,0,0,3070673.21428571,17630806.0714286,110584.30859375,49845.1219642857,160429.430558036,203.571428571429,1663.875,1867.44642857143,1201071.42857143,14553914.625,15754986.0535714,0,222.321428571429,183.928571428571,38.3928571428571,0,0,0,0,0,222.321428571429,0,0,0,0,0,0,0,0,0,18.75,120.535714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46428571428571,0,0,0,0,0,0,78.5714285714286,0,0,0,0,0,0,0,3337174.07341518,-1875820.01785714,20701479.2857143,266500.859129464,20967980.1448437,-5212994.09127232,7.39285714285714
16308065,0.52,0,0,0.52,0,0.52,0,0,0.52,0,0,0,0,0,0,15000,0,106080,0,0,0,0,0,0,134500,49466.6666666667,183966.666666667,20400,108900,0,108900,1625440,0,0,1625440,16618511.6666667,64917.3858333333,22769.488,87686.8738333333,16,2765.56,2781.56,119408,24190353.32,24309761.32,0,132.666666666667,63.3333333333333,69.3333333333333,0,0,0,0,0,132.666666666667,0,0,0,0,0,0,0,0,0,25.3333333333333,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822026.87383333,7691249.65333333,18243951.6666667,196586.873833333,18440538.5405,5869222.7795,7.39285714285714
16308065,0.6,0,0,0.6,0,0,0,0,0,0,0.6,0,0,0.6,0,5000,0,5510160,288000,0,440000,0,0,0,6914750,481354.105263158,7396104.10526316,1734000,0,396000,396000,9453728,4310232,0,13763960,36382561.1052632,1236434.85506053,263027.878,1499462.73306053,1688,0,1688,17153200,0,17153200,0,568,342,226,340,224,116,112,116,1136,0,0,0,4,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,116,34,228,0,36,0,0,0,0,0,32,10953190.7330605,-19229361.1052632,45440289.1052632,1895462.73306053,47335751.8383237,-30182551.8383237,11.2
16308065,0.62,0,0.62,0,0,0.62,0,0.62,0,0,0,0,0,0,0,24800,0,119583.870967742,0,0,0,0,0,0,48180.1075268817,63226.1460101867,111406.253537068,160403.225806452,371050.403225806,0,371050.403225806,5840238.70967742,5368375.80645161,327419.35483871,11536033.8709677,22224651.945487,74572.3768612054,153271.373306452,227843.750167657,8820.96774193548,0,8820.96774193548,72833183.8709677,0,72833183.8709677,0,458.467741935484,259.677419354839,198.790322580645,340.322580645161,70.9677419354839,269.354838709677,0,45.1612903225806,843.951612903226,0,0,0,35.4838709677419,0,0,0,0,0,80.6451612903226,542.338709677419,0,0,0,0,0,0,0,0,0,18.9516129032258,0,0,0,0,15.7258064516129,0,0,0,25,20.1612903225806,90.3225806451613,0,0,15.3225806451613,0,0,0,0,0,6609734.4291855,50608531.9254808,28235492.221279,598894.153393463,28834386.3746725,43998797.4962953,11.2
16308065,0.66,0,0,0.66,0,0,0,0,0,0,0.66,0,0,0.66,0,25000,0,0,0,0,0,0,0,32200,54600,16000,70600,270000,0,435600,435600,813564,0,0,813564,17116465,52994.5,11121.7966,64116.2966,64,1302.336,1366.336,569600,11391532.992,11961132.992,0,66.4,32,34.4,0,0,0,0,0,66.4,0,0,0,0,0,0,0,0,0,0,66.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877680.2966,-5155332.008,17494429,499716.2966,17994145.2966,-6033012.3046,14.0909090909091
16308065,0.66,0,0,0.66,0,0.66,0,0,0.66,0,0,0,0,0,0,10000,0,51750,0,0,0,0,0,0,137400,232210.526315789,369610.526315789,0,198000,0,198000,2204700,1179790,12000,3396490,17913398.5730968,227936.147894737,45344.356,273280.503894737,49,4126.92,4175.92,344111,36098169.24,36442280.24,0,187,69,118,70,64,6,0,0,257,0,0,0,0,0,0,0,0,0,43,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,2683797.45711369,18528881.6669032,20125915.5263158,471280.503894737,20597196.0302105,15845084.2097895,7.39285714285714
16308065,0.66,0,0,0.66,0,0.66,0,0,0.66,0,0,0,0,0,0,15000,0,485760,0,0,0,0,0,0,1203000,474947.368421053,1677947.36842105,700000,158400,0,158400,2163875.33333333,1071781.33333333,0,3235656.66666667,20243553.7017544,745653.308947369,48936.6291666667,794589.938114035,320,5288.36,5608.36,2962008,46257284.92,49219292.92,0,174.666666666667,88.6666666666667,86,73.3333333333333,73.3333333333333,0,0,0,248,0,0,0,0,0,0,0,0,0,38,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116865.27144737,28975739.2182456,22407429.0350877,952989.938114035,23360418.9732018,25858873.9467982,7.39285714285714
16308065,0.66,0,0,0.66,0,0.66,0,0,0.66,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,161000,273000,224000,497000,1080000,1089000,0,1089000,3500230,0,0,3500230,18046065,433279.35,48145.1745,481424.5245,1456,3241.56,4697.56,16630400,28353925.32,44984325.32,0,300,102,198,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5070654.5245,26938260.32,21546295,1570424.5245,23116719.5245,21867605.7955,14.0909090909091
16308065,0.67,0,0,0.67,0,0.67,0,0,0.67,0,0,0,0,0,0,7000,0,359897.142857143,0,0,0,0,0,0,172500,228571.428571429,401071.428571429,77142.8571428571,272250,0,272250,1861507.14285714,0,0,1861507.14285714,17146176.4285714,259759.464285714,29211.4663571429,288970.930642857,204.285714285714,275.4,479.685714285714,1475572.85714286,2408923.8,3884496.65714286,0,165.714285714286,40,125.714285714286,0,0,0,0,0,165.714285714286,0,0,0,0,0,0,0,0,0,11.4285714285714,50,0,0,0,0,0,45.7142857142857,0,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,51.4285714285714,0,0,0,0,0,0,2422728.0735,-13261679.7714286,19007683.5714286,561220.930642857,19568904.5020714,-15684407.8449286,7.39285714285714
16308065,0.76,0,0,0.76,0,0.76,0,0,0.76,0,0,0,0,0,0,11000,0,193483.636363636,0,0,0,0,0,746454.545454545,96136.3636363636,76555.023923445,172691.387559809,1568181.81818182,154604.545454545,0,154604.545454545,2307635.45454545,2745454.54545455,0,5053090,21734330.9330144,-6548.25956937799,78808.3205909091,72260.0610215311,60.9090909090909,6698.61818181818,6759.52727272727,359363.636363636,58592813.2363636,58952176.8727273,0,166.363636363636,138.181818181818,28.1818181818182,218.181818181818,87.2727272727273,130.909090909091,0,7.27272727272727,391.818181818182,0,0,0,0,0,0,0,0,0,56.3636363636364,219.090909090909,0,0,0,0,0,0,0,0,0,7.27272727272727,0,0,0,0,0,0,0,0,0,109.090909090909,0,0,0,0,0,0,0,0,0,2534500.06102153,37217845.9397129,24041966.3875598,226864.606476077,24268830.9940359,34683345.8786914,7.39285714285714
16308065,0.78,0,0,0.78,0,0,0,0,0,0,0.78,0,0,0.78,0,5200,0,259615.384615385,0,0,0,0,0,0,120032.051282051,25421.5384615385,145453.58974359,0,0,261778.846153846,261778.846153846,5871138.46153846,0,0,5871138.46153846,16974912.8205128,39996.7415961538,80619.4130769231,120616.154673077,950,0,950,7965769.23076923,0,7965769.23076923,0,400,400,0,0,0,0,0,0,400,0,0,0,11.5384615384615,0,0,0,0,0,44.2307692307692,328.846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846153846154,0,0,0,0,0,0,5991754.61621154,-9009143.58974359,22584272.4358974,382395.000826923,22966667.4367244,-15000898.2059551,14.2
16308065,0.98,0.32,0,0.66,0,0.98,0.32,0,0.66,0,0,0,0,0,0,18000,0,106201.666666667,0,0,25000,0,0,12777.7777777778,90833.3333333333,37543.8596491228,128377.192982456,833333.333333333,449163.333333333,0,449163.333333333,1100213.33333333,2522222.22222222,133333.333333333,3755768.88888889,20028814.2610652,-39643.7894736842,51281.6905833333,11637.9011096491,103.333333333333,3447.03333333333,3550.36666666667,953000,30151200.5666667,31104200.5666667,0,55,55,0,213.333333333333,170,43.3333333333333,15.5555555555556,0,283.888888888889,0,0,0,0,0,0,0,0,0,0,116.111111111111,0,0,0,0,0,0,0,0,0,15.5555555555556,0,0,0,0,0,0,22.2222222222222,0,0,0,0,130,0,0,0,0,0,0,0,1601510.83302695,11075386.3056015,21169523.8596491,460801.234442982,21630325.0940921,9473875.47257457,7.39285714285714
16308065,0.99,0,0,0.99,0,0.99,0,0,0.99,0,0,0,0,0,0,24500,0,176160.816326531,34285.7142857143,0,0,0,0,261275.510204082,67836.7346938775,135767.991407089,203604.726100967,333673.469387755,202041.224489796,0,202041.224489796,1695240.40816327,612244.897959184,19591.8367346939,2327077.14285714,17934508.4347911,152789.561858217,36965.2296734694,189754.791531686,80,2089.54285714286,2169.54285714286,1004038.7755102,18277231.3714286,19281270.1469388,0,122.040816326531,77.1428571428571,44.8979591836735,48.9795918367347,48.9795918367347,0,5.71428571428571,0,176.734693877551,0,0,0,0,0,0,0,0,0,8.57142857142857,88.9795918367347,0,0,0,0,0,0,0,0,0,5.71428571428571,0,3.26530612244898,0,0,0,0,0,0,0,0,0,70.2040816326531,0,0,0,0,0,0,0,2101429.96039261,1346761.71214772,19644142.3791622,391796.016021482,20035938.3951837,-754668.248244897,7.39285714285714
16308065,0.99,0,0,0.99,0,0.99,0,0,0.99,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,217798,0,217798,29032,0,0,29032,16308065,0,381.7708,381.7708,4,0,4,55600,0,55600,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247211.7708,-16252465,16337097,218179.7708,16555276.7708,-16499676.7708,11.2
16308065,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,33000,0,454542.424242424,45818.1818181818,0,0,0,0,190150.909090909,297136.363636364,87910.6858054226,385047.049441786,2719191.91919192,150000,0,150000,2903322.42424242,1160830.3030303,0,4064152.72727273,21263645.7868155,97201.5429106858,70055.1984242424,167256.741334928,48.7878787878788,2410.29090909091,2459.07878787879,520438.484848485,21082814.5818182,21603253.0666667,0,200.909090909091,121.818181818182,79.0909090909091,97.8787878787879,24.2424242424242,73.6363636363636,16.3636363636364,0,315.151515151515,0,0,0,0,0,0,0,0,0,0,226.060606060606,0,4.84848484848485,0,0,0,0,0,0,0,10.3030303030303,0,24.8484848484848,0,0,0,0,0,0,24.2424242424242,0,0,24.8484848484848,0,0,0,0,0,0,0,3220579.16557735,339607.279851142,24166968.2110579,317256.741334928,24484224.9523929,-2880971.88572621,7.39285714285714
16308065,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9000,0,1230880,0,0,0,613333.333333333,0,0,73283.3333333333,123871.34502924,197154.678362573,331500,0,110000,110000,4224914.44444444,1535555.55555556,0,5760470,20326488.5672515,171162.042980994,100001.585833333,271163.628814327,386.666666666667,1205.86666666667,1592.53333333333,4708000,10547715.7333333,15255715.7333333,0,333.333333333333,184.444444444444,148.888888888889,80,80,0,0,8.88888888888889,422.222222222222,0,0,0,0,0,0,0,0,0,31.1111111111111,302.222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88888888888889,0,0,80,0,0,0,0,0,0,0,4496078.07325877,-5070772.83391813,24441403.0116959,381163.628814327,24822566.6405102,-9566850.9071769,14.2
16308065,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,8000,0,692550,0,0,0,0,0,0,185885.416666667,18360,204245.416666667,95625,0,176962.5,176962.5,6296268.75,0,0,6296268.75,17477447.9166667,46963.3292083333,91902.9665625,138866.295770833,0,2043.825,2043.825,0,17877337.275,17877337.275,0,463.75,350,113.75,0,0,0,0,0,463.75,0,0,0,0,0,0,0,0,0,0,222.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.25,0,0,77.5,12.5,0,0,0,0,0,0,6435135.04577083,399889.358333331,23596754.1666667,315828.795770833,23912582.9624375,-6035245.6874375,14.2
16308065,1.12,0,0,1.12,0,1.12,0,0,1.12,0,0,0,0,0,0,17000,0,311615.882352941,0,0,11411.7647058824,0,0,34703.5294117647,102352.941176471,91888.5448916409,194241.486068111,1588235.29411765,72787.6470588235,0,72787.6470588235,2838205.29411765,0,5882.35294117647,2844087.64705882,18448272.9566563,231623.10255418,42103.9175294118,273727.020083591,615.882352941176,1234.8,1850.68235294118,4650176.47058824,10800795.6,15450972.0705882,0,100.588235294118,83.5294117647059,17.0588235294118,0,0,0,76.4705882352941,0,177.058823529412,0,0,0,0,0,0,0,0,0,17.0588235294118,69.4117647058823,0,0,0,0,0,0,0,0,0,11.7647058823529,0,0,0,0,0,0,0,0,0,7.05882352941176,64.7058823529412,0,7.05882352941176,0,0,0,0,0,0,3190602.31420124,-2997300.88606812,21292360.6037152,346514.667142415,21638875.2708576,-6187903.20026935,7.39285714285714
16308065,1.2,0,0,1.2,0,0,0,0,0,0,1.2,0,0,1.2,0,19400,0,978030.927835052,28041.2371134021,0,0,0,157731.958762887,0,102177.835051546,63917.5257731959,166095.360824742,231958.762886598,0,87569.0721649484,87569.0721649484,4182464.43298969,0,0,4182464.43298969,17957492.3195876,91598.6974226804,70303.4315206186,161902.128943299,37.1134020618557,4545.30927835052,4582.42268041237,261259.793814433,39757820.257732,40019080.0515464,0,336.59793814433,153.092783505155,183.505154639175,0,0,0,3.09278350515464,0,339.690721649485,0,10.3092783505155,0,0,0,0,0,0,0,43.8144329896907,250,0,0,0,0,0,24.7422680412371,0,0,0,3.09278350515464,0,0,0,0,7.7319587628866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4344366.56193299,22061587.7319588,22052387.6804124,249471.201108247,22301858.8815206,17717221.1700258,7.39285714285714
16308065,1.3,0,0,1.3,0,1.3,0,0,1.3,0,0,0,0,0,0,34000,0,55800,0,0,0,0,0,204632.352941176,52455.8823529412,37337.4613003096,89793.3436532508,405882.352941176,69860.2941176471,0,69860.2941176471,756835.294117647,1252941.17647059,29411.7647058824,2039188.23529412,18335450.2009825,52233.8091408669,30240.0107352941,82473.819876161,0,2446.5,2446.5,0,21399535.5,21399535.5,0,47.9411764705882,47.9411764705882,0,134.117647058824,28.2352941176471,105.882352941176,2.94117647058824,0,185,0,0,0,0,0,0,0,0,0,0,141.470588235294,0,0,0,0,0,0,0,0,0,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,40.5882352941176,0,0,0,0,0,0,0,920245.197841036,3064085.29901751,19103361.2848297,152334.113993808,19255695.3988235,2143840.10117647,7.39285714285714
16308065,1.3,0,0,1.3,0,1.3,0,0,1.3,0,0,0,0,0,0,8000,0,1111185,0,0,0,0,0,1147125,92812.5,137700,230512.5,2804500,163351.25,0,163351.25,21852393.75,880200,0,22732593.75,22481587.5,220857.406,361751.9468125,582609.3528125,1535,954.975,2489.975,10633375,8353166.325,18986541.325,0,1617.5,1201.25,416.25,60,60,0,0,0,1677.5,0,0,0,50,0,0,0,0,0,0,701.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.75,272.5,0,195,20,0,0,0,0,0,0,22598354.3528125,-3495046.175,44333981.25,745960.6028125,45079941.8528125,-26093400.5278125,14.2
16308065,1.33,0,0,1.33,0,1.33,0,0,1.33,0,0,0,0,0,0,11000,0,23563.6363636364,0,0,0,0,0,1045.45454545455,1159159.09090909,178181.818181818,1337340.90909091,797727.272727273,1035000,0,1035000,601525.454545455,599436.363636364,0,1200961.81818182,19067178.6363636,517040.456704545,16116.2574545455,533156.714159091,340.909090909091,136.309090909091,477.218181818182,3777727.27272727,1192295.61818182,4970022.89090909,0,32.7272727272727,21.8181818181818,10.9090909090909,40.9090909090909,40.9090909090909,0,9.09090909090909,0,82.7272727272727,0,0,0,0,0,0,0,0,0,7.27272727272727,57.2727272727273,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,2169682.16870455,-14097155.7454545,19668704.0909091,1568156.71415909,21236860.8050682,-16266837.9141591,14.0909090909091
16308065,1.37,0,0,1.37,0,1.37,0,0,1.37,0,0,0,0,0,0,20000,0,741402,0,0,0,0,0,0,49500,78800,128300,618000,68062.5,0,68062.5,2058418,0,0,2058418,17795767,162799.69575,36817.633,199617.32875,47,953.19,1000.19,343056,8337552.93,8680608.93,0,172,67.5,104.5,0,0,0,0,0,172,0,3,0,0,0,0,0,0,0,24,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326097.82875,-9115158.07,19854185,267679.82875,20121864.82875,-11441255.89875,7.39285714285714
16308065,1.4,0,0,1.4,0,1.4,0,0,1.4,0,0,0,0,0,0,14300,0,622560.839160839,0,0,216783.216783217,0,214622.377622378,1125874.12587413,131013.986013986,120279.72027972,251293.706293706,0,128630.769230769,0,128630.769230769,3986225.17482517,1510489.51048951,39160.8391608392,5535875.52447552,20260450.1200739,119604.90541958,101461.666503497,221066.571923077,92.3076923076923,3979.42657342657,4071.73426573427,807977.622377622,34808044.2377622,35616021.8601399,0,286.713286713287,143.356643356643,143.356643356643,201.398601398601,0,201.398601398601,22.3776223776224,0,510.489510489511,0,5.59440559440559,0,0,0,0,0,0,0,40.5594405594406,413.286713286713,0,0,0,0,0,0,0,0,0,22.3776223776224,0,0,0,0,16.0839160839161,0,0,0,0,12.5874125874126,0,0,0,0,0,0,0,0,0,4364322.01128979,15355571.740066,24275074.7902098,349697.341153846,24624772.1313636,10991249.7287762,7.39285714285714
16308065,1.47,0,0.06,1.34,0.07,1.47,0,0.06,1.34,0.07,0,0,0,0,0,26000,0,0,0,0,0,0,0,30961.5384615385,16153.8461538462,13076.9230769231,29230.7692307692,150000,167538.461538462,0,167538.461538462,2674114.61538462,0,0,2674114.61538462,16518257.3076923,36771.9519230769,35571.7514230769,72343.7033461538,456.153846153846,3004.29230769231,3460.44615384615,3459769.23076923,26278544.8153846,29738314.0461538,1923.07692307692,215.769230769231,105.769230769231,110,0,0,0,0,0,215.769230769231,0,0,0,0,0,0,0,0,0,0,215.769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913996.78026923,13220056.7384615,19192371.9230769,239882.164884615,19432254.0879615,10306059.9581923,14.0909090909091
