"조성비","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","골목본수_계","농약비_만본당","수도광열비_만본당","제재료비_만본당","소농구비_만본당","수선비_만본당","임차료_만본당","위탁영농비_만본당","기타비용_만본당","기계_감가상각비_만본당","시설물_감가상각비_만본당","감가상각비_만본당","자동차비_만본당","자가토지용역비_만본당","임차토지용역비_만본당","토지용역비_만본당","자가노동비_만본당","고용노동비_만본당","급식물비_만본당","노동비_만본당","경영비","고정자본용역비_만본당","유동자본용역비_만본당","자본용역비_만본당","생표고_소계 수량_만본당","건표고_소계(생표고 기준) 수량_만본당","총 생산량(생표고 기준)_만본당","생표고_소계(생표고 기준) 평가액_만본당","건표고_소계(생표고 기준) 평가액_만본당","총 평가액(생표고 기준)_만본당","부산물 생산량_만본당","총 노동시간_보통자가_만본당","총 노동시간_보통자가_남_만본당","총 노동시간_보통자가_여_만본당","총 노동시간_보통고용_만본당","총 노동시간_보통고용_남_만본당","총 노동시간_보통고용_여_만본당","총 노동시간_특수자가_만본당","총 노동시간_특수고용_만본당","총 노동시간_합계_만본당","간벌_시간_만본당","건조_시간_만본당","경운_시간_만본당","관수(살수)_시간_만본당","두둑_시간_만본당","멀칭_시간_만본당","배수로 정비 및 관리_시간_만본당","병해충방제_시간_만본당","보식작업_시간_만본당","선별_시간_만본당","수확 및 운반_시간_만본당","시비_시간_만본당","시설물 보수_시간_만본당","식재(조림)_시간_만본당","열매솎기(적과)_시간_만본당","인공교배 또는 수정_시간_만본당","재배지 정리_시간_만본당","전정_시간_만본당","접목 및 관리_시간_만본당","정지_시간_만본당","제초_시간_만본당","종묘 이식_시간_만본당","차광막 설치_시간_만본당","채종_시간_만본당","꽃눈솎기(적뢰)_시간_만본당","출하_시간_만본당","지주세우기_시간_만본당","일반관리_시간_만본당","파종_시간_만본당","표고목 눕히기_시간_만본당","표고목 뒤집기_시간_만본당","표고목 벌채_시간_만본당","표고목 세우기_시간_만본당","표고목 폐기_시간_만본당","버섯발생작업_시간_만본당","재배장 소독_시간_만본당","종균접종_시간_만본당","천공작업_시간_만본당","표고세척_시간_만본당","기타_시간_만본당","내급비","소득","직접생산비","간접생산비","생산비 합계_만본당","순수익","가중치"
16438530,0.16,0.16,0,0,0,0.16,0.16,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,87400,22973.8,0,22973.8,469615.333333333,607440,0,607440,1921276,0,0,1921276,17018519.1333333,60777.0648539999,24405.4134,85182.478254,186,2341.92,2527.92,1846794,21426226.08,23273020.08,0,152,76,76,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613898.478254,6254500.94666667,18939795.1333333,692622.478254,19632417.6115873,3640602.46841266,12.9166666666667
16438530,0.17,0,0,0.17,0,0.17,0,0,0.17,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,31460,27111,28326,55437,0,1214860,0,1214860,2107260,0,0,2107260,16525427,35548.78104,25985.448,61534.22904,456,0,456,5987736,0,5987736,0,162,84,78,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383654.22904,-10537691,18632687,1276394.22904,19909081.22904,-13921345.22904,12.9166666666667
16438530,0.23,0,0,0.23,0,0.23,0,0,0.23,0,0,0,0,0,0,10000,0,639630,0,0,0,0,0,61180,356059.666666667,115622.8,471682.466666667,24211.25,154620,0,154620,1977079,0,0,1977079,17635233.7166667,160204.8327615,32536.35135,192741.1841115,619,0,619,6610599,0,6610599,0,135,68,67,0,0,0,10,0,145,0,0,0,0,0,0,0,0,0,14,121,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324440.1841115,-11024634.7166667,19612312.7166667,347361.1841115,19959673.9007782,-13349074.9007782,16.3846153846154
16438530,0.24,0.1,0.14,0,0,0.24,0.1,0.14,0,0,0,0,0,0,0,6500,0,160784.615384615,0,0,0,0,0,9415.38461538462,336917.897435897,113680.752226721,450598.649662618,24082.7692307692,1235707.69230769,0,1235707.69230769,2352306.15384615,0,0,2352306.15384615,17083411.4188934,134225.867382194,30648.4497692308,164874.317151425,0,4305.96923076923,4305.96923076923,0,39395312.4923077,39395312.4923077,0,132.307692307692,103.076923076923,29.2307692307692,0,0,0,20,0,152.307692307692,0,0,0,0,0,0,0,0,0,0,113.846153846154,0,0,0,0,0,0,0,0,0,20,0,18.4615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752888.16330527,22311901.0734143,19435717.5727395,1400582.00945912,20836299.5821987,18559012.910109,5.175
16438530,0.25,0,0.03,0.22,0,0.25,0,0.03,0.22,0,0,0,0,0,0,8000,0,875050,0,0,0,0,0,13112.5,90404.3333333333,144067.558552632,234471.891885965,489182.8125,195237.5,0,195237.5,1985531.25,0,0,1985531.25,18050347.204386,187382.571011852,34915.3790625,222297.950074352,987.5,990.675,1978.175,8538906.25,9063685.575,17602591.825,0,135,135,0,0,0,0,0,0,135,0,0,0,2.5,0,0,0,0,0,21.25,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403066.70007435,-447755.379385963,20035878.454386,417535.450074352,20453413.9044603,-2850822.07946032,5.175
16438530,0.26,0,0.26,0,0,0,0,0,0,0,0.26,0,0.26,0,0,6000,0,314783.333333333,0,0,0,0,0,7283.33333333333,620549.027777778,70918.5307017544,691467.558479532,478311.944444444,0,1377500,1377500,8342578.33333333,0,0,8342578.33333333,19307876.1695906,167483.628307895,105275.43675,272759.065057895,2075,0,2075,15240311.6666667,0,15240311.6666667,0,643.333333333333,360,283.333333333333,0,0,0,0,0,643.333333333333,0,0,0,6.66666666666667,0,0,0,0,0,110,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,270,0,0,0,8.33333333333333,0,0,0,0,0,0,8615337.39839123,-4067564.50292398,26272954.502924,1650259.06505789,27923213.5679819,-12682901.9013152,11.2
16438530,0.26,0.23,0.03,0,0,0.26,0.23,0.03,0,0,0,0,0,0,0,5000,0,458300,0,0,0,0,0,42820,965153.333333333,84978,1050131.33333333,1748012.66666667,182220,0,182220,1239878,1153186,32746,2425810,20906759.8657938,291518.7001785,35562.1995,327080.8996785,406,0,406,1779314,0,1779314,0,90,68,22,76,76,0,0,0,166,0,0,0,24,0,0,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,1766145.03388469,-19127445.8657938,22163604,509300.8996785,22672904.8996785,-20893590.8996785,16.3846153846154
16438530,0.28,0,0.28,0,0,0.28,0,0.28,0,0,0,0,0,0,0,10000,0,444460,0,0,0,0,0,0,71956.2666666667,66381.5163157895,138337.782982456,456570.416666667,728920,0,728920,5808208,0,0,5808208,17477898.1996491,111749.019311629,75969.9162,187718.935511629,1656,2363.34,4019.34,10965618,21622197.66,32587815.66,0,410,238,172,0,0,0,16,0,426,0,0,0,0,0,0,0,0,0,43,354,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6724846.93551163,15109917.4603509,23286106.1996491,916638.935511629,24202745.1351608,8385070.52483924,11.2
16438530,0.28,0,0.28,0,0,0.28,0,0.28,0,0,0,0,0,0,0,7000,0,514428.571428571,0,0,0,0,0,0,121280.619047619,94830.737593985,216111.356641604,559066.071428571,1041314.28571429,0,1041314.28571429,11144648.5714286,0,0,11144648.5714286,17728135.9994987,160947.639456327,141657.787285714,302605.426742041,3251.42857142857,2019.6,5271.02857142857,19928005.7142857,18477320.4,38405326.1142857,0,852.857142857143,448.571428571429,404.285714285714,0,0,0,0,0,852.857142857143,0,0,0,0,0,0,0,0,0,78.5714285714286,774.285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12488568.2838849,20677190.114787,28872784.5709273,1343919.71245633,30216704.2833836,8188621.83090206,11.2
16438530,0.3,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0.3,0,6000,0,327366.666666667,0,0,0,0,0,1468383.33333333,128488.833333333,108013.600877193,236502.434210526,399173.333333333,0,272733.333333333,272733.333333333,9162440,0,0,9162440,19142689.1008772,167470.822907763,133142.0085,300612.831407763,0,1725.5,1725.5,0,15786599.5,15786599.5,0,713.333333333333,365,348.333333333333,0,0,0,0,0,713.333333333333,0,0,0,6.66666666666667,0,0,0,0,0,0,233.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.666666666667,186.666666666667,0,125,0,0,0,0,0,0,0,9463052.83140776,-3356089.60087719,28032395.7675439,573346.164741097,28605741.932285,-12819142.432285,16.3846153846154
16438530,0.3,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0.3,0,9000,0,83933.3333333333,0,0,0,0,0,85455.5555555556,70158.3333333333,104911.111111111,175069.444444444,498845.833333333,0,409100,409100,1522928.88888889,0,0,1522928.88888889,17690934.1666667,184714.3396125,20561.661,205276.0006125,101.111111111111,55.5333333333333,156.644444444444,482761.111111111,508074.466666667,990835.577777778,0,120,61.1111111111111,58.8888888888889,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728204.88950139,-16700098.5888889,18804763.0555556,614376.0006125,19419139.0561681,-18428303.4783903,16.3846153846154
16438530,0.3,0,0.3,0,0,0,0,0,0,0,0.3,0,0.3,0,0,5000,0,75540,0,0,0,0,0,1027860,36381.6666666667,0,36381.6666666667,798346.666666667,0,327300,327300,1160016,0,0,1160016,18703958.3333333,74075.45175,27500.5044,101575.95615,0,185.64,185.64,0,1698420.36,1698420.36,0,78,78,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261591.95615,-17005537.9733333,19536674.3333333,428875.95615,19965550.2894833,-18267129.9294833,16.3846153846154
16438530,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,7283.33333333333,119806.944444444,433793.640350877,553600.584795322,0,1022600,0,1022600,2949850,0,0,2949850,16999413.9181287,299109.696335526,35929.17,335038.866335526,1393.33333333333,0,1393.33333333333,13797605,0,13797605,0,241.666666666667,85,156.666666666667,0,0,0,0,0,241.666666666667,0,0,0,0,0,0,0,0,0,36.6666666666667,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4307488.86633553,-3201808.91812865,19949263.9181287,1357638.86633553,21306902.7844642,-7509297.78446418,11.2
16438530,0.33,0,0,0,0.33,0.33,0,0,0,0.33,0,0,0,0,0,5000,0,0,0,0,0,0,0,87400,11486.9,0,11486.9,704423,1214860,0,1214860,2042846,0,0,2042846,17241839.9,81010.7044335,25882.4889,106893.1933335,294,2113.44,2407.44,3286368,19335862.56,22622230.56,0,158,88,70,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364599.1933335,5380390.66,19284685.9,1321753.1933335,20606439.0933335,2015791.4666665,12.9166666666667
16438530,0.34,0,0.34,0,0,0.23,0,0.23,0,0,0.11,0,0.11,0,0,7500,0,352533.333333333,0,0,0,0,0,0,59315.9111111111,31473.3333333333,90789.2444444445,177410.222222222,242973.333333333,81826.6666666667,324800,5152186.66666667,0,0,5152186.66666667,17141089.4666667,63189.826056,66882.348,130072.174056,577.333333333333,0,577.333333333333,3015836,0,3015836,0,388,236,152,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,48,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5525232.174056,-14125253.4666667,22211449.4666667,454872.174056,22666321.6407227,-19650485.6407227,16.3846153846154
16438530,0.35,0,0,0.35,0,0.35,0,0,0.35,0,0,0,0,0,0,10000,0,156120,0,0,27280,0,0,4370,177583.583333333,144374.616842105,321958.200175439,26611.6,121500,0,121500,1425208,0,0,1425208,16974869.8001754,153490.88637045,19597.6827,173088.56907045,81,1792.14,1873.14,710535,16396288.86,17106823.86,0,106,52,54,0,0,0,4,0,110,0,0,0,0,0,0,0,0,0,24,79,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719796.56907045,131954.05982456,18400077.8001754,294588.56907045,18694666.3692459,-1587842.50924589,5.175
16438530,0.36,0,0,0.36,0,0.36,0,0,0.36,0,0,0,0,0,0,5400,0,512962.962962963,0,0,0,0,0,39333.3333333333,567828.209876543,275549.953703704,843378.163580247,815304.861111111,245407.407407407,0,245407.407407407,982759.259259259,0,0,982759.259259259,18649509.3209877,391157.1676875,18650.925,409808.0926875,153.703703703704,1084.22222222222,1237.92592592593,1614657.40740741,9919549.11111111,11534206.5185185,0,66.6666666666667,66.6666666666667,0,0,0,0,0,0,66.6666666666667,0,0,0,0,0,0,0,0,0,0,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637974.75935417,-7115302.80246914,19632268.5802469,655215.500094907,20287484.0803418,-8753277.5618233,5.175
16438530,0.4,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0.4,0,5000,0,0,0,0,0,0,0,174800,176262,91797.16,268059.16,1174038.33333333,0,976780,976780,2650384,0,0,2650384,19032207.4933333,229187.9821086,34325.9856,263513.9677086,1084,1228.08,2312.08,13168560,11235703.92,24404263.92,0,208,104,104,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,2913897.9677086,5372056.42666667,20705811.4933333,1240293.9677086,21946105.4610419,2458158.45895807,12.9166666666667
16438530,0.4,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0.4,0,6000,0,0,0,0,0,0,0,145666.666666667,73351.1111111111,81961.8,155312.911111111,2778075,0,75133.3333333333,75133.3333333333,1500351.66666667,247076.666666667,0,1747428.33333333,19839794.5777778,132122.050074,23001.10425,155123.154324,1065,1570.8,2635.8,10338506.6666667,14371249.2,24709755.8666667,0,108.333333333333,78.3333333333333,30,23.3333333333333,0,23.3333333333333,0,0,131.666666666667,0,0,0,0,0,0,0,0,0,0,131.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655474.82099067,4869961.28888889,21265012.9111111,230256.487657333,21495269.3987684,3214486.46789822,12.9166666666667
16438530,0.4,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0.4,0,6000,0,0,0,0,0,0,0,145666.666666667,81175.5555555556,62676.7,143852.255555556,1389037.5,0,75133.3333333333,75133.3333333333,2458920,0,0,2458920,18192219.7555556,164189.464452,31645.728,195835.192452,773.333333333333,1570.8,2344.13333333333,6787546.66666667,14371249.2,21158795.8666667,0,186.666666666667,108.333333333333,78.3333333333333,0,0,0,0,0,186.666666666667,0,0,0,0,0,0,0,0,0,0,186.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654755.192452,2966576.11111112,20576006.4222222,270968.525785333,20846974.9480076,311820.918659113,12.9166666666667
16438530,0.4,0,0.4,0,0,0.4,0,0.4,0,0,0,0,0,0,0,5000,0,1158380,0,0,0,0,0,0,92935,2124450,2217385,887051.666666667,121480,0,121480,16542920,4887534,0,21430454,25588880.6666667,283180.849875,274454.3331,557635.182975,828,3955.56,4783.56,5798484,36189418.44,41987902.44,0,1300,620,680,368,194,174,0,0,1668,0,0,0,0,0,0,0,0,0,194,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17222035.182975,16399021.7733333,42131800.6666667,679115.182975,42810915.8496417,-823013.409641668,16.3846153846154
16438530,0.42,0,0,0.42,0,0.42,0,0,0.42,0,0,0,0,0,0,15000,0,342460,29840,0,0,0,0,22140,57301.4111111111,101311.216666667,158612.627777778,669636.833333333,87373.3333333333,0,87373.3333333333,2550809.33333333,48432.6666666667,0,2599242,17709652.1277778,180071.0766045,36373.2363,216444.3129045,232,271.32,503.32,1983022,2482306.68,4465328.68,0,152,74,78,4,4,0,25.3333333333333,0,181.333333333333,0,0,0,0,0,0,9.33333333333333,0,0,23.3333333333333,96.6666666666667,0,0,0,0,0,0,0,0,0,25.3333333333333,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2854626.97957117,-13244323.4477778,20260461.4611111,303817.646237833,20564279.1073489,-16098950.4273489,5.175
16438530,0.45,0.45,0,0,0,0.45,0.45,0,0,0,0,0,0,0,0,10000,0,153610,0,0,40930,0,0,393320,143914.666666667,65163.4473684211,209078.114035088,1304487.5,334680,0,334680,869081,381901,104191,1355173,18953664.1437126,-68577.2193108553,23607.85095,-44969.3683608553,214,2106.3,2320.3,1943388,19270538.7,21213926.7,0,58,58,0,49,0,49,0,0,107,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231175.10196166,2260262.55628743,19895128.6140351,289710.631639145,20184839.2456742,1029087.45432577,5.175
