STN,연도,평균기온,최저기온평균,최고기온평균,연강수량,연일조시간,관측일수,평균습도,연일사량,연증발량,연안개시간,지중온도_05m,생육기평균기온,생육기강수량,서리일수,초상서리일수,개화기저온일수,폭염일수,호우일수
137.0,2022,13.324109589041097,8.237569060773481,19.313972602739728,891.1999999999999,2410.6,365,63.978630136986304,5548.84,1422.2,0.0,,20.64766355140187,749.9,101,137,4,25,0
137.0,2023,13.927671232876714,8.801923076923076,19.89232876712329,1670.6,2331.0,365,67.34904109589041,5511.9,1381.7,0.0,,20.80514018691589,1449.6,96,134,4,24,3
137.0,2024,14.638797814207651,9.932513661202186,20.133879781420767,1469.9,2311.0,366,70.03142076502732,5486.44,1362.7,0.0,,21.85841121495327,1238.9,82,115,0,47,2
138.0,2019,15.570136986301371,11.862739726027396,19.840273972602738,1425.1,2539.3,365,63.99315068493151,5093.04,1498.7,0.0,16.66904109589041,21.436915887850468,1282.3,36,94,0,19,2
138.0,2020,15.090983606557378,11.437431693989073,19.381420765027322,1238.9,2557.2,366,63.23387978142076,5184.7,1539.4,0.22,16.596448087431696,20.69766355140187,976.9,29,95,0,22,3
138.0,2021,15.212876712328766,11.59835616438356,19.247397260273974,1405.7,2494.2,365,64.27123287671233,5187.57,1489.1,2.09,16.66813186813187,21.02710280373832,1243.0,48,86,0,9,1
138.0,2022,15.136164383561644,11.303287671232876,19.572054794520547,1061.6,2640.0,365,60.65150684931507,5480.57,1629.8,2.58,16.513698630136986,21.59906542056075,899.7,63,96,0,23,1
138.0,2023,15.747671232876712,12.027123287671232,19.90958904109589,1112.2,2466.7,365,60.474794520547945,5497.57,1683.3,7.0,16.96181318681319,21.726635514018692,896.0999999999999,42,77,0,22,1
138.0,2024,16.1551912568306,12.69016393442623,20.07704918032787,1089.4,2346.5,366,63.880874316939895,5378.43,1630.6,17.84,17.461475409836066,22.58785046728972,799.0,29,71,0,29,2
140.0,2019,13.583241758241758,9.344657534246576,18.485205479452055,1008.1,2478.0,365,75.0728021978022,0.0,0.0,0.0,,19.97570093457944,784.1,88,124,5,10,1
140.0,2020,13.453296703296703,9.453551912568306,18.237978142076503,1664.8,2325.3,366,75.14587912087912,0.0,0.0,0.0,,19.410798122065728,1457.5,69,114,3,5,3
140.0,2021,13.961813186813188,9.895329670329671,18.944383561643836,1151.7,2390.1,365,75.33681318681319,0.0,0.0,0.0,,20.339906103286385,920.8,61,88,0,8,0
140.0,2022,13.220718232044199,8.96620879120879,18.164835164835164,1043.1,2371.0,365,72.48895027624309,0.0,0.0,0.0,,20.28388625592417,830.6,98,125,4,6,2
140.0,2023,13.956986301369863,9.721917808219178,18.936438356164384,2120.8,2302.9,365,73.52657534246576,0.0,0.0,0.0,,20.710280373831775,1850.1,90,120,1,12,4
140.0,2024,14.771311475409837,10.828688524590165,19.446994535519128,1477.5,2202.9,366,76.47677595628416,0.0,0.0,0.0,,21.71822429906542,1161.1,71,107,0,27,3
143.0,2019,14.893424657534247,9.993150684931507,20.397260273972602,995.7,2440.5,365,60.65013698630137,5287.2699999999995,1553.4,19.77,,21.38271028037383,896.5,76,129,2,29,1
143.0,2020,14.545901639344264,9.809562841530056,20.009016393442625,1244.9,2420.8,366,63.39180327868853,5556.63,1577.9,13.59,,20.707476635514016,1083.1,61,121,2,31,2
143.0,2021,14.661095890410959,9.892876712328768,20.28876712328767,910.0,2380.7,365,65.40493150684931,5507.68,1534.8,1.58,,21.04859813084112,740.5,68,127,0,23,0
143.0,2022,14.771232876712329,9.709041095890411,20.498356164383562,580.9,2591.3,365,63.60767123287671,5799.0,1617.7,4.25,,21.83691588785047,496.4,85,122,1,45,1
143.0,2023,15.175342465753424,10.271780821917808,20.76027397260274,1321.8,2423.9,365,63.34917582417582,5476.58,1585.9,4.59,,21.681308411214953,1150.3,76,103,0,27,2
143.0,2024,15.850000000000001,11.265300546448088,21.22986301369863,1156.4,2339.3,366,64.70628415300547,5469.17,1606.1,15.850000000000001,,22.80747663551402,955.6,62,92,0,53,2
146.0,2019,14.225479452054795,9.792602739726028,19.590958904109588,968.9,2319.3,365,74.02931506849315,5529.66,1320.5,35.88,,20.752336448598133,794.9,78,142,4,17,0
146.0,2020,13.99207650273224,9.736338797814208,19.253551912568305,1780.8,2239.2,366,68.61010928961748,5193.35,1312.2,30.380000000000003,,20.05700934579439,1545.1,63,158,2,16,5
146.0,2021,14.618630136986301,10.202747252747253,19.98301369863014,1496.6,2268.6,365,68.28246575342466,5098.65,1322.4,57.5,,21.092056074766354,1271.3999999999999,56,138,0,20,1
146.0,2022,14.082465753424659,9.575068493150685,19.496164383561645,1071.5,2397.2,365,66.1090410958904,5328.42,1375.7,29.79,,21.14626168224299,866.9,89,125,1,15,3
146.0,2023,14.869315068493151,10.396438356164383,20.183013698630138,1986.6,2350.9,365,68.0304109589041,5122.64,1345.3,58.17,,21.522429906542058,1687.0,78,119,1,21,3
146.0,2024,15.761475409836065,11.62049180327869,20.783060109289618,1357.9,2330.6,366,71.0846994535519,5132.64,1345.2,19.44,,22.75607476635514,1061.6,55,111,0,46,2
152.0,2019,14.994246575342466,10.789041095890411,19.807397260273973,1450.1,2605.8,365,66.00739726027398,0.0,0.0,5.08,,20.60373831775701,1283.3,50,120,1,8,5
152.0,2020,14.622131147540983,10.605464480874316,19.31912568306011,1557.9,2547.6,366,67.25054644808743,0.0,0.0,11.59,,20.005140186915888,1240.6000000000001,37,106,0,11,4
152.0,2021,14.927397260273972,10.819452054794521,19.60767123287671,1337.0,2502.6,365,68.27671232876712,0.0,0.0,5.92,,20.546728971962615,1095.5,49,87,0,7,2
152.0,2022,14.74931506849315,10.57945205479452,19.56931506849315,926.1,2614.9,365,61.44794520547945,0.0,0.0,3.69,,20.926168224299065,812.9,68,104,0,10,1
152.0,2023,15.073424657534247,10.854794520547944,19.88054794520548,1642.9,2392.3,365,63.85123287671233,5289.6,1476.1,7.529999999999999,,20.83504672897196,1345.5,57,98,0,6,3
152.0,2024,15.561202185792348,11.588251366120218,20.1551912568306,1298.0,2326.0,366,66.95300546448087,5457.6,1512.7,13.62,,21.83411214953271,1002.6,46,94,0,23,1
155.0,2019,14.705205479452054,10.605753424657534,19.706301369863013,1587.0,2416.5,365,61.96602739726027,4946.93,1317.4,18.0,,20.553271028037383,1406.8,57,104,1,9,5
155.0,2020,14.410109289617488,10.477868852459016,19.300819672131148,1672.8,2416.5,366,62.37213114754098,5264.48,1400.0,21.52,,20.021495327102805,1396.2,43,97,0,8,4
155.0,2021,14.927123287671233,10.796438356164384,19.962739726027397,1710.6,2463.6,365,62.544657534246575,5333.49,1394.8,18.17,,20.92102803738318,1426.4,53,85,0,13,4
155.0,2022,14.712876712328766,10.525479452054794,19.778082191780822,1049.9,2530.3,365,58.29424657534247,5478.84,1473.7,3.51,,21.15607476635514,856.8,70,101,0,12,3
155.0,2023,15.221917808219178,11.157300275482093,20.203287671232875,2161.1,2428.0,365,64.00191780821918,5215.74,1363.8,31.56,,21.33177570093458,1876.0,59,112,0,17,6
155.0,2024,16.233060109289617,12.338524590163933,21.083333333333332,2016.8,2367.5,366,67.36502732240437,5403.0,1445.8,9.32,,22.736448598130842,1598.3,43,84,0,45,4
156.0,2019,14.720273972602739,10.547123287671232,20.01753424657534,1085.9,2290.1,365,69.06219178082192,5561.69,1361.6,10.79,,20.955607476635514,944.2,59,105,2,12,2
156.0,2020,14.511475409836065,10.528688524590164,19.588251366120218,2027.0,2225.1,366,70.898087431694,5514.17,1340.6,23.92,,20.273831775700938,1813.8,49,94,1,13,4
156.0,2021,15.2010989010989,10.886027397260275,20.4027397260274,1303.8,2214.9,365,72.61945205479452,5490.21,1322.3,13.23,,21.36822429906542,1024.4,49,91,0,14,1
156.0,2022,14.85232876712329,10.574246575342466,20.240000000000002,769.9,2362.2,365,69.05589041095891,5707.65,1378.7,1.25,,21.67102803738318,584.4,76,120,0,19,0
156.0,2023,15.338630136986302,11.156868131868132,20.546027397260275,2116.1,2209.5,365,74.0095890410959,5497.64,1310.2,9.14,,21.66588785046729,1887.6,64,113,0,20,6
156.0,2024,15.972950819672132,11.971038251366119,20.940983606557378,1291.0,2187.7,366,75.23907103825137,5414.45,1301.4,10.2,,22.702803738317755,992.8,40,97,0,37,1
159.0,2019,15.751506849315069,12.530958904109589,19.876164383561644,1623.2,2691.3,365,62.77589041095891,5808.16,1652.7,20.91,17.23369863013699,20.981308411214954,1419.5,25,96,0,3,5
159.0,2020,15.205464480874316,11.954644808743168,19.446174863387977,2281.6,2441.4,366,63.64535519125683,5693.25,1612.9,48.04,17.387978142076502,20.22943925233645,1953.7,20,99,0,4,9
159.0,2021,15.771232876712329,12.44986301369863,19.95917808219178,1807.8,2374.6,365,64.90630136986302,5714.17,1593.6,23.48,17.814520547945207,21.228037383177572,1542.6,37,70,0,3,5
159.0,2022,15.419452054794522,12.093698630136986,19.812328767123287,991.9,2491.2,365,63.71342465753425,5962.13,1647.8,13.49,17.78739726027397,21.243457943925236,781.8,50,86,0,1,2
159.0,2023,16.075068493150685,12.803296703296702,20.274520547945205,2191.4,2395.8,365,62.97300275482094,5704.92,1663.6,29.73,20.904383561643836,21.60934579439252,1874.7,37,94,0,9,6
159.0,2024,16.66912568306011,13.439890710382514,20.8931693989071,1945.7,2368.5,366,66.1,5791.47,1661.1,15.17,18.56758241758242,22.641121495327102,1566.9,21,85,0,22,3
162.0,2019,15.343561643835615,11.692876712328767,19.835616438356166,1684.6000000000001,2416.0,365,68.92739726027398,0.0,0.0,0.0,,20.672429906542053,1481.6,32,88,1,7,7
162.0,2020,14.974590163934426,11.46502732240437,19.353005464480873,2137.7000000000003,2412.7,366,72.64972527472527,0.0,0.0,0.0,,20.134112149532708,1810.4,32,84,0,2,8
162.0,2021,15.653150684931505,12.010684931506848,20.16849315068493,1800.1,2496.5,365,72.71236263736263,0.0,0.0,0.0,,21.270093457943926,1481.4,41,71,0,7,6
162.0,2022,15.10934065934066,11.492602739726028,19.763287671232877,987.8,2579.8,365,68.80274725274725,0.0,0.0,0.0,,21.066197183098595,801.8,59,82,0,2,2
162.0,2023,15.588705234159779,11.932506887052341,20.138567493112948,2134.3,2272.6,365,70.79063360881543,5197.49,1368.4,0.0,,21.1392523364486,1848.4,45,86,0,7,5
162.0,2024,16.15576923076923,12.589863013698631,20.60464480874317,1936.5,2307.1,366,71.28516483516484,5494.37,1442.6,0.0,,22.14929577464789,1553.9,31,94,0,24,4
165.0,2019,14.387123287671233,11.159178082191781,18.267397260273974,1248.4,2390.7,365,72.28821917808219,5362.82,1394.6,58.61,16.506027397260272,20.530841121495328,1111.7,47,94,0,6,2
165.0,2020,14.004918032786886,11.075409836065573,17.494535519125684,1427.7,2318.6,366,74.0396174863388,5266.84,1360.8,101.11,15.772677595628416,19.763551401869158,1265.6,39,69,0,2,4
165.0,2021,15.183241758241758,11.825753424657533,18.96246575342466,1101.0,2443.1,365,73.4276712328767,5456.7699999999995,1443.2,103.57,16.39643835616438,21.243457943925236,830.5,42,63,0,2,1
165.0,2022,14.353150684931506,11.157260273972604,18.287123287671232,739.9,2319.2,365,72.03397260273972,5721.27,1503.2,48.08,16.220604395604397,20.853271028037383,596.3,68,113,0,4,2
165.0,2023,14.966301369863013,11.642465753424657,18.867397260273975,1577.9,2119.2,365,75.18164383561644,5377.06,1406.0,73.6,16.55945205479452,21.205607476635514,1351.6,55,105,0,9,3
165.0,2024,15.75382513661202,12.657103825136613,19.502185792349728,1285.2,2127.6,366,77.21693989071039,5399.04,1402.2,38.37,17.113387978142075,22.14252336448598,977.3,29,87,0,17,1
168.0,2019,15.435616438356165,12.513424657534246,19.085753424657536,1529.9,2556.9,365,67.40602739726027,5007.33,1496.8,29.2,16.7227397260274,20.934579439252335,1364.0,30,59,0,3,6
168.0,2020,15.07158469945355,12.203005464480874,18.583879781420766,1751.9,2504.9,366,67.76065573770492,4921.4,1518.2,99.32,16.6275956284153,20.319626168224296,1527.8,18,44,0,0,5
168.0,2021,15.721917808219178,12.79205479452055,19.267945205479453,1571.2,2642.2,365,67.28712328767124,5205.83,1590.7,24.11,16.919452054794522,21.476635514018692,1365.5,37,51,0,3,4
168.0,2022,15.152876712328768,12.195342465753425,18.831232876712328,1067.4,2522.0,365,63.09698630136987,5926.07,1781.9,44.37,17.073972602739726,21.233644859813083,854.0,49,76,0,0,3
168.0,2023,15.610714285714286,12.61917808219178,19.187397260273972,1935.4,2331.9,365,68.64203296703297,5509.69,1566.8,131.73,17.169972451790635,21.39158878504673,1657.2,37,75,0,3,3
168.0,2024,16.294262295081968,13.449726775956286,19.750273224043717,1710.4,2385.4,366,69.35300546448087,5695.55,1662.4,35.46,17.848219178082193,22.4714953271028,1317.9,20,54,0,12,4
169.0,2019,13.991643454038996,11.691735537190084,17.417079889807162,1079.1,2103.4,363,77.11570247933884,5289.41,1334.4,606.98,,18.872115384615384,957.6,8,32,0,0,1
169.0,2020,14.118032786885246,11.810928961748635,17.45846994535519,1187.2,1984.1,366,80.17923497267759,4478.6,1182.0,863.76,,18.55841121495327,1028.9,7,32,0,1,0
169.0,2021,15.292328767123287,12.795342465753425,18.765479452054795,919.5,2097.7,365,79.74958904109589,5234.94,1331.7,442.79,,20.463551401869157,699.0,17,40,0,0,1
169.0,2022,14.01510989010989,11.697534246575344,17.377534246575344,668.2,2015.7,365,79.16923076923077,5084.37,1271.5,582.61,,19.2868544600939,527.2,18,61,0,0,0
169.0,2023,14.36054794520548,11.868767123287672,17.693150684931506,1366.9,1946.4,365,81.45342465753424,4848.62,1188.4,839.79,,19.466355140186916,1155.7,18,46,0,0,1
169.0,2024,15.778142076502732,13.293169398907104,19.3396174863388,1102.9,2145.1,366,79.15765027322405,5417.71,1434.9,510.47,,21.385981308411218,775.3,6,10,0,25,1
170.0,2019,14.99638888888889,11.27190082644628,19.50358126721763,1678.8,2144.4,363,70.99000000000001,0.0,0.0,0.0,,20.573809523809523,1484.5,35,101,0,1,6
170.0,2020,14.90983606557377,11.306010928961749,19.137431693989072,1580.7,2144.0,366,72.28770491803279,0.0,0.0,0.0,,20.095794392523363,1357.9,27,100,1,4,3
170.0,2021,15.599724517906335,11.93013698630137,19.95671232876712,1607.2,2289.8,365,72.6305785123967,0.0,0.0,0.0,,21.25,1285.0,39,80,0,2,4
170.0,2022,15.195867768595042,11.445753424657534,19.883013698630137,704.4,2317.5,365,69.10468319559229,0.22,0.0,0.0,,21.33066037735849,536.1,48,98,0,4,1
170.0,2023,15.688674033149171,11.9510989010989,20.25068493150685,1715.3,2218.4,365,74.25524861878453,0.0,0.0,0.0,,21.506132075471697,1385.1,38,91,0,5,4
170.0,2024,16.619607843137253,12.691436464088397,21.52099447513812,1963.7,2140.7,366,74.51322314049587,4438.06,1238.1,0.0,,22.685915492957747,1484.5,22,87,0,48,5
172.0,2019,13.404972375690608,8.63890410958904,18.981369863013697,1099.5,2318.1,365,75.95552486187846,4542.16,1178.4,0.0,,19.74170616113744,958.1999999999999,100,142,9,9,1
172.0,2020,13.34191780821918,8.930054644808743,18.660109289617488,1554.7,2148.5,366,76.76493150684932,4007.55,1093.0,0.0,,19.28317757009346,1325.2,80,135,9,8,3
172.0,2021,13.969252077562325,9.240384615384615,19.55054945054945,1238.5,2148.0,364,72.72382271468143,5480.99,1503.9,0.0,,20.470616113744075,963.7,74,115,3,17,0
172.0,2022,13.374520547945204,8.506849315068493,19.026301369863013,753.9,2192.9,365,69.5986301369863,5797.13,1596.5,0.0,,20.400000000000002,539.9,104,143,7,9,0
172.0,2023,13.418443804034581,8.574785100286533,19.140114613180515,1232.0,2078.9,350,70.90461095100865,5154.4,1442.0,0.0,,20.17091836734694,989.9,95,120,5,17,3
172.0,2024,14.670170454545454,10.179261363636364,19.911931818181817,1129.2,2002.4,354,76.99431818181819,5044.55,1341.4,0.0,,21.956999999999997,848.9,79,100,0,39,0
174.0,2019,13.166481994459835,7.906301369863014,19.340273972602738,1568.2,2254.8,365,74.46675900277009,0.0,0.0,0.0,,19.254976303317537,1414.6,103,141,9,6,4
174.0,2020,13.084931506849315,8.086301369863014,18.94207650273224,1906.1000000000001,2090.9,366,74.00219178082192,0.0,0.0,0.0,,18.822429906542055,1686.8,93,142,10,8,3
174.0,2021,13.555068493150685,8.24587912087912,19.861369863013696,1320.9,2163.4,365,75.56630136986301,0.0,0.0,0.0,,19.825233644859814,1040.4,86,143,3,6,2
174.0,2022,13.237260273972604,7.773698630136987,19.60054794520548,987.0,2247.8,365,69.88520547945205,0.0,0.0,0.0,,19.91822429906542,816.6,112,140,5,10,3
174.0,2023,13.528846153846153,8.286538461538463,19.839726027397262,2139.5,2097.7,365,76.09807692307693,0.0,0.0,0.0,,19.758215962441316,1825.8,106,115,6,9,4
174.0,2024,13.862021857923498,8.920218579234973,19.720491803278687,1970.6000000000001,2093.8,366,78.12732240437158,0.0,0.0,0.0,,20.32663551401869,1585.9,89,108,0,9,5
175.0,2019,10.896279069767441,7.665596330275229,16.1848623853211,787.2,1345.5,218,72.75913461538461,0.0,0.0,0.0,,17.1552,686.0,62,74,4,0,3
177.0,2019,12.785205479452056,7.6475274725274724,18.348767123287672,922.3,2436.5,365,73.73369863013698,5281.55,1257.2,153.73,,19.6196261682243,712.9,113,136,10,8,1
177.0,2020,12.812568306010927,8.031967213114754,18.062295081967214,1609.7,2356.9,366,73.75081967213114,5163.53,1241.4,120.58,,19.151401869158878,1377.5,97,150,12,3,5
177.0,2021,13.292602739726028,8.48950276243094,18.743561643835616,1242.8,2341.8,365,74.97342465753424,5160.14,1248.3,182.15,,20.05560747663551,979.2,82,139,2,12,2
177.0,2022,12.746301369863012,7.659890109890109,18.245479452054795,1389.6,2511.0,365,73.15041095890412,5391.41,1319.8,121.81,,20.10373831775701,1219.2,104,152,5,8,4
177.0,2023,13.799175824175823,8.785479452054794,19.04739726027397,1584.8,2406.6,365,75.67361111111111,5157.56,1271.1,122.26,,20.71448598130841,1320.5,101,136,3,15,3
177.0,2024,14.39398907103825,9.805205479452056,19.506284153005463,1722.8,2357.6,366,77.49098360655738,5177.55,1248.6,110.72,,21.530841121495328,1451.4,90,115,1,24,5
181.0,2022,13.358997050147492,7.623235294117647,19.546176470588236,1303.2,2169.8,340,69.80678466076697,5628.49,1440.2,0.0,,19.870093457943923,1156.5,97,132,7,16,1
181.0,2023,13.173698630136986,7.624657534246575,19.221643835616437,1746.5,2254.9,365,71.28876712328767,5747.41,1442.3,0.0,,20.38504672897196,1554.9,118,154,5,21,3
181.0,2024,13.632967032967032,8.645628415300546,19.396174863387976,1515.7,2219.3,366,73.39313186813186,5446.08,1363.3,0.0,,20.81084905660377,1303.1,111,127,1,19,3
184.0,2019,16.862191780821917,14.222465753424657,20.00794520547945,1979.8999999999999,1909.9,365,69.75506849315069,5007.0,1424.0,4.59,18.826575342465752,21.840186915887852,1786.6,0,32,0,6,8
184.0,2020,16.7448087431694,14.001366120218579,19.970765027322404,1389.5,1890.3,366,69.05792349726777,5004.37,1450.2,36.95,18.789863013698632,21.364485981308412,1103.7,2,45,0,14,2
184.0,2021,17.507123287671234,14.67123287671233,21.046575342465754,1627.7,1965.3,365,70.56986301369864,5080.15,1502.6,10.879999999999999,18.96246575342466,22.590186915887852,1282.0,6,44,0,12,4
184.0,2022,17.085479452054795,14.154246575342466,20.523561643835617,1075.8,2012.3,365,71.22931506849315,5121.15,1517.0,16.23,18.981369863013697,22.725233644859813,797.9,3,42,0,28,2
184.0,2023,17.507671232876714,14.53013698630137,21.09178082191781,1444.9,1936.1,365,69.33150684931506,4911.8,1525.3,8.42,19.091506849315067,22.81588785046729,1120.6,6,19,0,22,1
184.0,2024,18.17978142076503,15.425409836065572,21.38360655737705,1597.7,1754.8,366,67.34098360655737,4610.57,1554.0,4.47,19.63972602739726,23.7196261682243,859.3000000000001,3,18,0,42,2
185.0,2019,16.226849315068495,13.795890410958904,19.24904109589041,1560.9,2236.0,365,78.21424657534247,4772.36,1370.9,0.0,,20.880841121495326,1363.5,0,3,0,0,4
185.0,2020,16.07650273224044,13.603551912568305,18.971857923497268,1228.9,2189.8,366,79.18907103825137,4725.28,1388.6,0.0,,20.39158878504673,1009.8,4,6,0,0,2
185.0,2021,17.01890410958904,14.314520547945206,20.273972602739725,1387.9,2335.3,365,80.38164383561643,4915.36,1443.7,0.0,,21.794392523364486,1095.1,7,14,0,3,2
185.0,2022,16.419452054794522,13.973150684931506,19.435342465753422,1257.6,2387.5,365,77.37287671232876,5156.71,1525.4,0.0,,21.657009345794393,1029.5,5,17,0,1,4
185.0,2023,16.697808219178082,14.198630136986301,19.44767123287671,1400.0,1932.8,365,75.77753424657534,5154.32,1581.3,0.0,,21.516355140186917,1127.2,5,23,0,1,2
185.0,2024,17.32431693989071,15.009016393442623,19.963387978142077,1415.1,1871.8,366,76.8360655737705,5194.52,1612.0,0.0,,22.35514018691589,972.2,2,6,0,7,4
188.0,2019,16.133424657534245,12.512054794520546,19.887945205479454,2658.1,2187.6,365,70.78493150684932,0.0,2.3,0.0,,21.05093457943925,2291.1,3,19,1,0,10
188.0,2020,15.981147540983608,12.577049180327869,19.54398907103825,2116.2,2208.2,366,70.51830601092897,0.0,0.0,0.0,,20.601401869158877,1746.5,8,28,0,1,3
188.0,2021,16.774246575342467,13.365479452054794,20.386575342465754,2086.3,2244.6,365,71.83671232876712,0.0,0.0,0.0,,21.889719626168223,1608.5,18,28,0,0,5
188.0,2022,16.215342465753427,12.86054794520548,19.724657534246575,1555.0,1955.9,365,72.44219178082191,0.0,0.0,0.0,,21.739719626168224,1102.5,21,51,0,7,5
188.0,2023,16.765479452054795,13.304109589041095,20.424109589041095,2099.1,1971.8,365,75.74931506849315,0.0,0.0,0.0,,21.948130841121493,1722.2,15,32,0,0,4
188.0,2024,17.44016393442623,14.138251366120219,20.85928961748634,2455.3,1849.8,366,77.12486338797814,0.0,0.0,0.0,,22.949532710280373,1477.9,8,52,0,10,3
189.0,2019,17.3,14.44958904109589,20.585479452054795,2210.3,2239.9,365,77.75698630136986,0.0,0.0,58.089999999999996,,21.745794392523365,1969.9,0,10,0,0,7
189.0,2020,16.77021857923497,13.93551912568306,19.91393442622951,2089.6,2166.9,366,78.91775956284154,0.0,0.0,101.53,,20.92056074766355,1677.2,4,4,0,0,4
189.0,2021,17.476712328767125,14.698904109589042,20.732054794520547,2136.2,2313.0,365,75.95780821917808,0.0,0.0,19.400000000000002,,22.202803738317755,1804.6,9,17,0,0,6
189.0,2022,17.233972602739726,14.464657534246577,20.47287671232877,1561.3,2266.2,365,73.64849315068493,0.0,0.0,31.94,,22.344859813084113,1299.9,6,32,0,1,6
189.0,2023,17.696164383561644,14.858356164383562,20.862465753424658,2220.7000000000003,2183.1,365,73.01534246575342,0.0,0.0,45.21,,22.45373831775701,1913.9,7,23,0,3,7
189.0,2024,18.356284153005465,15.510928961748634,21.722950819672132,2247.3,2046.0,366,71.5846994535519,4020.65,1133.8,18.830000000000002,,23.653271028037384,1664.9,3,11,0,26,5
192.0,2019,13.99835616438356,8.323287671232876,20.51041095890411,1481.6,2620.9,365,69.26,5579.16,1363.4,0.0,,20.292056074766354,1319.6,103,137,7,13,5
192.0,2020,13.73224043715847,8.274043715846995,19.995628415300544,1812.7,2524.6,366,71.16475409836066,5547.04,1323.7,0.0,,19.71121495327103,1585.0,91,148,10,10,5
192.0,2021,14.167857142857144,8.554794520547945,20.562739726027395,1395.0,2582.6,365,72.96712328767123,5593.68,1338.5,0.0,,20.535211267605632,1148.9,82,129,3,14,2
192.0,2022,13.890607734806629,8.087845303867404,20.48099173553719,966.2,2704.3,364,66.77063711911357,5811.5,1418.5,0.0,,20.876303317535545,755.9,102,143,3,13,2
192.0,2023,14.43013698630137,8.920604395604395,20.794794520547946,2304.8,2386.0,365,72.28328767123288,5487.5,1318.2,0.0,,20.785046728971963,1998.3999999999999,99,129,5,15,6
192.0,2024,15.065573770491802,9.897260273972602,21.262021857923497,1856.6,2478.4,366,74.44617486338798,5589.57,1338.0,0.0,,21.91822429906542,1439.1,83,108,0,42,5
201.0,2019,12.184615384615384,7.191184573002755,17.422465753424657,1079.3,2472.6,365,66.24010989010989,0.0,0.0,0.0,,19.258215962441316,930.0,113,164,7,8,3
201.0,2020,11.922404371584701,7.374590163934426,16.647814207650274,1436.8999999999999,2227.6,366,71.55,0.0,0.0,0.0,,18.364485981308412,1271.4,112,161,6,1,2
201.0,2021,12.308219178082192,7.649175824175825,17.37123287671233,1013.6,2233.1,365,73.91150684931507,0.0,0.0,0.0,,19.326168224299067,831.6999999999999,97,142,1,9,0
201.0,2022,11.561157024793388,6.969166666666667,16.48595041322314,1561.8,2352.1,365,73.7473829201102,0.0,0.0,0.0,,19.042723004694835,1341.4,107,148,6,2,6
201.0,2023,12.19041095890411,7.7732782369146,17.002472527472527,1377.3,2152.4,365,75.88657534246575,0.0,0.0,0.0,,19.36214953271028,1149.2,107,136,2,1,1
201.0,2024,12.974794520547945,8.561813186813186,17.650546448087432,1339.5,2258.6,366,74.57671232876713,0.0,0.0,0.0,,20.185981308411215,1169.4,103,128,0,4,3
202.0,2019,12.76749311294766,7.477260273972602,18.82109589041096,1038.6,2202.7,365,64.16957746478873,0.0,0.0,0.0,,20.13051643192488,870.3,117,153,8,17,2
202.0,2020,12.593972602739727,7.701912568306011,18.083060109289615,1366.4,2168.6,366,70.13852459016394,0.0,0.0,0.0,,19.093457943925234,1173.9,101,165,9,4,3
202.0,2021,12.745753424657535,8.057024793388429,18.348767123287672,1018.9,2140.0,365,71.91616438356165,0.0,0.0,0.0,,19.749532710280373,818.8,93,136,0,14,0
202.0,2022,12.194214876033058,7.404683195592287,17.93434065934066,2143.4,2173.5,365,68.73314917127072,0.0,0.0,0.0,,19.81745283018868,1988.6,102,140,4,6,8
202.0,2023,13.138356164383561,8.32082191780822,18.68246575342466,1538.4,2155.4,365,69.43884297520661,0.0,0.0,0.0,,20.33644859813084,1299.4,105,130,3,18,2
202.0,2024,13.925956284153004,9.46109589041096,19.24535519125683,1347.2,2146.5,366,70.32158469945355,0.0,0.0,0.0,,21.3892523364486,1158.7,98,115,0,22,1
203.0,2019,12.4,6.634794520547945,19.003561643835617,997.5,2283.1,365,66.80578512396694,0.0,0.0,0.0,,19.751643192488263,820.4,128,145,10,20,0
203.0,2020,12.479508196721312,7.312876712328767,18.431967213114756,1668.8,2067.3,366,72.43633879781422,0.0,0.0,0.0,,19.128971962616824,1471.4,107,170,8,6,3
203.0,2021,12.713972602739727,7.324931506849315,18.80821917808219,1076.6,2034.6,365,72.72027397260274,0.0,0.0,0.0,,19.804205607476636,877.0,102,150,3,22,1
203.0,2022,12.24931506849315,6.766022099447515,18.453698630136987,1537.3,2085.2,365,70.64547945205479,0.0,0.0,0.0,,19.958878504672896,1359.5,115,156,6,10,5
203.0,2023,13.126849315068494,7.746153846153846,19.135616438356163,1633.4,2003.3,365,73.00794520547946,0.0,0.0,0.0,,20.376635514018695,1389.5,112,142,5,22,3
203.0,2024,13.888797814207651,8.830601092896174,19.684972677595628,1706.7,1860.7,366,74.74726775956285,0.0,0.0,0.0,,21.485981308411215,1459.2,109,130,0,33,3
211.0,2019,11.256438356164384,6.077500000000001,17.61397260273973,779.3,2083.9,365,67.19671232876712,0.0,0.0,0.0,,18.332242990654205,660.8,118,166,16,8,0
211.0,2020,11.310714285714287,6.316253443526171,17.276775956284155,1429.1,1901.8,366,68.91534246575343,0.0,0.0,0.0,,17.826168224299067,1220.0,132,163,17,7,2
211.0,2021,11.442191780821917,6.34958904109589,17.684383561643838,923.0,1903.7,365,70.20027397260273,0.0,0.0,0.0,,18.4107476635514,759.1,113,133,5,18,0
211.0,2022,10.998901098901099,5.72596685082873,17.311780821917807,1497.5,1946.0,365,68.86219178082192,0.0,0.0,0.0,,18.550467289719627,1347.8,117,149,8,8,4
